Truth,Pred
e,e
r,r
v,v
a,a
n,n
t,t
s,s
.,.
 , 
S,S
h,h
e,e
 , 
w,w
a,a
s,a
 , 
b,b
u,u
s,s
i,i
l,l
y,y
 , 
s,s
e,e
a,a
r,r
c,c
h,h
i,i
n,n
g,g
 , 
t,t
h,h
r,r
o,o
u,u
g,g
h,h
 , 
t,t
h,h
e,e
 , 
n,n
e,e
i,i
g,g
h,h
b,b
o,o
u,u
r,r
h,h
o,o
o,o
d,d
 , 
f,f
o,o
r,r
 , 
a,a
 , 
p,p
r,r
o,o
p,p
e,e
r,r
 , 
s,s
i,i
t,t
u,u
a,a
t,t
i,i
o,o
n,n
 , 
f,f
o,o
r,r
 , 
h,h
e,e
r,r
 , 
d,d
a,a
u,n
g,g
h,h
t,t
e,e
r,r
;,;
 , 
a,a
n,n
d,d
",",","
 , 
w,w
i,z
t,<DEL>
h,h
o,o
u,n
t,t
 , 
k,k
n,n
o,o
w,w
i,i
n,n
g,g
 , 
o,o
r,r
 , 
c,c
o,o
n,n
s,s
i,i
d,d
e,e
r,r
i,i
n,n
g,g
 , 
w,w
h,h
a,a
t,t
 , 
t,t
h,h
e,e
i,i
r,r
 , 
i,i
n,n
c,c
o,o
m,m
e,e
 , 
m,m
i,i
g,g
h,h
t,t
 , 
b,b
e,e
",",","
 , 
r,r
e,e
j,j
e,e
c,c
t,t
e,e
d,d
 , 
m,m
a,a
n,n
y,y
 , 
a,a
s,s
P,P
e,e
m,m
b,b
e,e
r,r
l,l
e,e
y,y
 , 
m,m
i,i
g,g
h,h
t,t
 , 
b,b
e,e
 , 
s,s
o,o
m,m
e,e
t,t
h,h
i,i
n,n
g,g
!,!
 , 
T,T
h,h
e,e
y,y
 , 
d,d
e,e
s,s
c,c
e,e
n,n
d,d
e,e
d,d
 , 
t,t
h,h
e,e
 , 
h,h
i,i
l,l
l,l
",",","
 , 
c,c
r,r
o,o
s,s
s,s
e,e
d,d
 , 
t,t
h,h
e,e
 , 
<INS>, 
b,b
r,r
i,i
d,d
g,g
e,e
",",","
 , 
a,a
n,n
d,d
 , 
d,d
r,r
o,o
v,v
e,e
 , 
t,t
o,o
 , 
t,t
h,h
e,e
 , 
d,d
o,o
o,o
r,r
;,;
 , 
a,a
n,n
d,d
",",","
 , 
w,w
h,h
i,i
l,l
e,e
 , 
<INS>, 
e,e
x,x
a,a
m,m
i,i
n,n
i,i
n,n
g,g
 , 
t,t
h,h
e,e
 , 
n,n
e,e
a,a
r,r
e,e
r,r
 , 
a,a
s,s
p,p
e,e
c,c
t,t
 , 
o,o
f,f
 , 
t,t
h,h
e,e
 , 
h,h
o,o
u,u
s,s
e,e
",",","
 , 
a,a
l,l
l,l
<INS>, 
 , 
h,h
e,e
r,r
 , 
a,a
p,p
p,p
r,r
e,e
h,h
e,e
n,n
s,s
i,i
o,o
n,n
 , 
o,o
f,f
 , 
m,m
e,e
e,e
t,t
i,i
n,n
g,g
 , 
i,i
t,t
s,s
 , 
o,o
w,w
n,n
e,e
r,r
h,h
a,a
s,s
 , 
k,k
n,n
o,o
w,w
n,n
 , 
h,h
i,i
m,m
 , 
o,o
n,n
l,l
y,y
 , 
a,a
 , 
f,f
o,o
r,r
t,t
n,n
i,i
g,g
h,h
t,t
.,.
 , 
S,S
h,h
e,e
 , 
d,d
a,a
n,n
c,c
e,e
d,d
 , 
f,f
o,o
u,u
r,r
 , 
d,d
a,a
n,n
c,c
e,e
s,s
 , 
w,w
i,i
t,t
h,h
 , 
h,h
i,i
m,m
 , 
a,a
t,t
 , 
<INS>, 
M,M
e,e
r,r
y,y
t,t
o,o
n,n
;,;
 , 
s,s
h,h
e,e
 , 
s,s
a,a
w,w
 , 
h,h
i,i
m,m
 , 
o,o
n,n
e,e
 , 
<INS>, 
m,m
o,o
r,r
n,n
i,i
n,n
g,g
 , 
a,a
t,t
 , 
h,h
i,i
s,s
 , 
o,o
w,w
n,n
 , 
h,h
o,o
u,u
s,s
e,e
",",","
 , 
a,a
n,n
d,d
 , 
h,h
a,a
s,s
 , 
s,s
i,i
n,n
c,c
e,e
 , 
d,d
i,i
n,n
e,e
d,d
 , 
i,i
n,n
 , 
c,c
o,o
m,m
p,p
a,a
n,n
y,y
 , 
w,w
i,i
t,t
h,h
 , 
h,h
i,i
m,m
 , 
f,f
o,o
u,u
r,r
 , 
t,t
i,i
m,m
e,e
s,s
.,.
 , 
T,T
h,h
i,i
s,s
 , 
i,i
s,s
 , 
n,n
o,o
t,t
 , 
q,q
u,u
i,i
t,t
e,e
<INS>, 
 , 
e,e
n,n
o,o
u,u
g,g
h,h
 , 
t,t
o,o
 , 
m,m
a,a
k,k
e,e
 , 
h,h
e,e
r,r
 , 
u,u
n,n
d,d
e,e
r,r
s,s
t,t
a,a
n,n
d,d
 , 
h,h
i,i
s,s
z,z
v,v
ě,ě
d,d
a,a
v,v
o,o
s,s
t,t
í,i
.,.
 , 
D,D
á,á
v,v
n,n
o,o
 , 
j,j
s,s
e,é
m,m
 , 
j,J
i,i
ž,ž
 , 
o,o
 , 
n,n
ě,ě
m,m
 , 
s,s
l,l
ý,ý
c,c
h,h
a,a
l,l
 , 
p,p
r,r
a,a
v,v
é,é
 , 
d,d
i,i
v,v
y,y
.,.
 , 
B,B
y,y
l,l
 , 
t,t
o,o
 , 
z,z
l,l
o,o
s,s
y,y
n,n
",",","
 , 
j,j
a,a
k,k
ý,ý
c,c
h,h
 , 
j,j
e,e
 , 
m,m
á,á
l,l
o,o
",",","
 , 
v,v
r,r
a,a
ž,ž
d,d
í,í
c,c
í,i
 , 
s,s
 , 
c,c
h,h
l,l
a,a
d,d
n,n
o,o
u,u
 , 
m,m
y,y
s,s
l,l
í,<DEL>
 , 
s,s
t,t
a,a
r,r
c,c
e,e
 , 
i,<DEL>
 ,<DEL>
d,d
ě,ě
t,t
i,i
",",","
 , 
Č,Č
l,l
o,o
v,v
ě,ě
k,k
 , 
s,s
 , 
o,o
h,h
r,r
o,o
m,m
n,n
o,o
u,u
 , 
<INS>, 
s,s
i,i
l,l
o,o
u,u
 , 
v,v
ů,ů
l,l
e,e
 , 
a,a
 , 
s,s
 , 
h,h
r,r
d,d
ý,ý
m,m
 , 
<INS>, 
v,v
ě,ě
d,d
o,o
m,m
í,í
m,m
 , 
s,s
v,v
é,é
 , 
s,s
í,i
l,l
y,y
.,.
 , 
P,P
ř,i
i,i
z,z
n,n
a,a
l,l
 , 
s,s
e,e
 , 
k,k
e,e
 , 
m,m
n,n
o,o
h,h
ý,ý
m,m
 , 
v,v
r,r
a,a
ž,ž
d,d
á,á
m,m
 , 
a,a
 , 
b,b
y,y
l,l
 , 
o,o
d,d
s,s
o,o
u,u
z,z
e,e
n,n
 , 
k,k
 , 
t,t
r,r
e,e
s,s
t,t
e,e
o,o
h,h
o,o
l,l
e,e
n,n
ý,ý
",",","
 , 
z,z
n,n
a,a
m,m
e,e
n,n
a,a
n,n
ý,ý
",",","
 , 
ř,ř
e,e
t,t
ě,ě
z,z
e,e
c,c
h,h
 , 
a,a
 , 
k,k
 , 
t,t
o,o
m,m
u,u
 , 
u,u
 ,<DEL>
s,s
 , 
d,d
o,o
m,m
a,a
",",","
 , 
v,v
e,e
 , 
s,s
v,v
é,é
m,m
 , 
ž,ž
a,a
l,l
á,á
ř,ř
 , 
h,h
n,n
í,í
z,z
d,d
ě,ě
",",","
 , 
p,p
ř,ř
e,e
s,s
 , 
j,j
e,e
h,h
o,o
ž,ž
 , 
p,p
r,r
 , 
n,n
i,i
k,k
d,d
o,o
 , 
n,n
e,e
p,p
ř,ř
e,e
s,s
t,t
u,u
p,p
u,u
j,j
e,e
",",","
 , 
v,v
n,n
u,u
c,c
o,o
v,v
a,a
l,l
 , 
j,j
i,i
m,m
 , 
ú,ú
c,c
t,t
u,u
 , 
j,j
i,i
s,s
 , 
d,d
r,r
u,u
h,h
u,u
.,.
 , 
N,N
a,a
š,š
i,i
 , 
p,p
a,a
k,k
s,s
v,v
é,é
m,m
u,u
 , 
p,p
á,á
n,n
o,o
v,v
i,i
 , 
a,a
 , 
p,p
r,r
 , 
n,n
a,a
š,š
i,i
m,m
 , 
p,p
ř,ř
í,í
š,š
t,t
i,i
p,p
k,k
á,á
ř,ř
ů,ů
m,m
 , 
t,t
ř,ř
i,i
c,c
e,e
t,t
 , 
k,k
o,o
p,p
ě,ě
j,j
e,e
k,k
 , 
s,s
t,t
ř,ř
í,í
b,b
 , 
T,T
r,r
e,e
s,s
t,t
a,a
n,n
c,c
i,i
 , 
s,s
e,e
 , 
c,c
h,h
y,y
s,s
t,t
a,a
 , 
p,p
o,o
v,v
ě,ě
s,s
i,i
t,t
i,i
.,.
 , 
T,T
o,o
 , 
s,s
e,e
 , 
d,d
ě,ě
l,l
o,o
 , 
v,v
e,e
l,l
m,m
i,i
 , 
p,p
o,o
h,h
o,o
d,d
l,l
n,n
ě,ě
;,;
 , 
k,k
ů,ů
 , 
s,s
t,t
á,á
h,h
l,l
i,i
 , 
a,a
 , 
t,t
r,r
u,u
p,p
 , 
h,h
o,o
d,d
i,i
l,l
i,i
 , 
 , 
v,v
e,e
l,l
i,i
k,k
é,é
 , 
a,a
 , 
h,h
l,l
u,u
b,b
o,o
k,k
é,é
 , 
j,j
á,á
a,a
b,b
y,y
c,c
h,h
o,o
m,m
 , 
i,i
 , 
v,v
 , 
z,z
a,a
v,v
r,r
ž,ž
e,e
n,n
ý,ý
c,c
 , 
z,z
m,m
r,r
z,z
a,a
č,č
e,e
n,n
ý,ý
c,c
h,h
 , 
b,b
y,y
t,t
o,o
s,s
t,t
e,e
c,c
h,h
 , 
d,d
o,o
v,v
e,e
d,d
l,l
i,i
 , 
s,s
p,p
a,a
t,t
ř,ř
o,o
v,v
a,a
t,t
i,i
 , 
a,a
 , 
m,m
i,i
l,l
o,o
v,v
a,a
t,t
i,i
 , 
s,s
v,v
é,é
 , 
b,b
r,r
a,a
t,t
r,r
y,y
.,.
 , 
S,S
p,p
i,i
s,s
y,y
 , 
D,D
o,o
s,s
t,t
o,o
j,j
e,e
v,v
s,s
k,k
é,é
h,h
o,o
 , 
n,n
e,e
j,j
s,s
o,o
u,u
 , 
o,o
v,v
š,š
e,e
m,m
 , 
b,b
e,e
z,z
v,v
a,a
d,d
n,n
é,é
 , 
H,H
l,l
a,a
v,v
n,n
í,í
m,m
 , 
j,j
e,e
j,j
i,i
c,c
h,h
 , 
n,n
e,e
d,d
o,o
s,s
t,t
a,a
t,t
k,k
e,e
m,m
 , 
j,j
e,e
s,s
t,t
 , 
s,s
p,p
ě,ě
c,c
 , 
s,s
e,e
 , 
k,k
t,t
e,e
r,r
ý,ý
m,m
 , 
b,b
y,y
l,l
y,y
 , 
t,t
v,v
o,o
ř,ř
e,e
n,n
 , 
D,D
o,o
s,s
t,t
o,o
j,j
e,e
v,v
s,s
k,k
ý,ý
 , 
p,p
s,s
a,a
l,l
 , 
p,p
r,r
o,o
m,m
o,o
s,s
t,t
<INS>,U
 ,l
u,u
n,m
w,v
i,i
l,l
l,l
i,i
n,n
g,e
l,l
y,y
.,.
 , 
I,<DEL>
 ,<DEL>
a,a
m,m
 , 
s,S
o,o
r,r
r,r
y,y
 , 
t,t
o,a
 , 
h,h
a,a
v,v
e,e
 , 
o,o
c,c
c,c
a,a
s,s
i,i
o,o
n,n
e,e
 , 
p,p
a,a
i,a
n,n
 , 
t,l
o,o
 ,l
a,a
n,n
y,y
o,o
n,n
e,e
.,.
 , 
I,I
t,v
 ,<DEL>
h,h
a,a
s,s
<INS>,","
 , 
<INS>,_
<INS>, 
<INS>,(
b,b
e,e
e,e
n,r
 ,u
m,m
o,a
s,s
t,t
 , 
u,w
n,i
c,c
o,e
n,n
s,s
c,a
i,i
o,o
u,u
s,s
l,!
 , 
d,d
o,a
n,n
e,e
",",:
 , 
h,h
o,o
w,w
e,e
v,v
e,e
r,r
",",z
 ,<DEL>
a,a
n,n
d,d
 , 
I,1
 , 
h,h
o,o
 , 
w,w
i,i
l,l
l,l
 , 
b,b
e,e
 , 
o,o
f,f
 , 
s,s
h,h
o,o
r,u
t,t
<INS>,!
 , 
<INS>,l
<INS>,i
<INS>, 
d,d
u,u
r,r
a,a
t,t
i,i
o,o
n,n
.,.
 , 
T,t
h,h
e,e
 , 
f,f
e,e
e,e
l,l
i,i
n,m
g,e
s,s
 , 
w,w
h,h
i,i
c,d
h,h
 , 
y,v
o,o
u,u
 , 
t,t
e,é
l,H
l,a
 ,r
m,<DEL>
e,e
 , 
h,h
a,a
v,v
e,e
w,w
a,a
s,s
 , 
v,v
e,e
r,r
y,y
 , 
w,w
r,r
o,o
n,n
g,g
 , 
i,i
n,n
 , 
s,s
i,i
n,n
g,g
l,l
i,i
n,n
g,g
 , 
m,m
e,e
 , 
o,o
u,u
t,t
 , 
a,a
s,s
 , 
s,s
h,h
e,e
 , 
d,d
i,i
d,d
;,;
 , 
I,I
 , 
c,c
a,a
n,n
 , 
s,s
a,a
f,f
e,e
l,l
y,y
 , 
s,s
a,a
y,y
",",","
 , 
t,t
h,h
a,a
t,t
 , 
e,e
v,v
e,e
r,r
y,y
 , 
a,a
d,d
v,v
a,a
n,n
c,c
e,e
 , 
t,t
o,o
 , 
i,i
n,n
t,t
i,i
m,m
a,a
c,c
y,y
 , 
b,b
e,e
g,g
a,a
n,n
 , 
o,o
n,n
 , 
h,h
e,e
r,r
 , 
<INS>,","
<INS>, 
s,s
i,i
d,d
e,e
.,.
 , 
B,B
u,u
t,t
 , 
I,I
 , 
p,p
i,i
t,t
y,y
 , 
h,h
e,e
r,r
",",","
 , 
b,b
e,e
c,c
a,a
u,u
s,s
e,e
 , 
s,s
h,h
e,e
 , 
m,m
u,u
s,s
t,t
 , 
f,f
e,e
e,e
l,l
 , 
t,t
h,h
a,a
t,t
 , 
s,s
h,h
e,e
 , 
h,h
a,a
s,s
 , 
b,b
e,e
e,e
n,n
 , 
a,a
c,c
t,t
i,i
n,n
g,g
 , 
w,w
r,r
o,o
n,n
g,g
",",","
 , 
a,a
n,n
d,d
 , 
b,b
e,e
c,c
a,a
u,u
s,s
e,e
 , 
I,I
 , 
a,a
m,m
 , 
v,v
e,e
r,r
y,y
 , 
s,s
u,u
r,r
e,e
 , 
t,t
h,h
a,a
t,t
 , 
a,a
n,n
x,x
i,i
e,e
t,t
y,y
h,h
e,e
r,r
s,s
e,e
l,l
f,f
 , 
a,a
t,t
 , 
l,l
a,a
s,s
t,t
 , 
w,w
i,i
t,t
h,h
i,i
n,n
 , 
v,v
i,i
e,e
w,w
 , 
o,o
f,f
 , 
t,t
h,h
e,e
 , 
h,h
o,o
u,u
s,s
e,e
",",","
 , 
w,w
i,i
t,t
 , 
w,w
e,e
a,a
r,r
y,y
 , 
a,a
n,n
c,c
l,l
e,e
s,s
",",","
 , 
d,d
i,i
r,r
t,t
y,y
 , 
s,s
t,t
o,o
c,c
k,k
i,i
n,n
g,g
s,s
",",","
 , 
a,a
n,n
d,d
 , 
a,a
 , 
f,f
a,a
c,c
e,e
 , 
g,g
l,l
o,o
w,w
i,i
n,n
g,g
 , 
w,w
i,i
t,t
h,h
 , 
t,t
h,h
e,e
 , 
w,w
a,a
r,r
m,m
 , 
o,o
f,f
 , 
e,e
x,x
e,e
r,r
c,c
i,i
s,s
e,e
.,.
 , 
S,S
h,h
e,e
 , 
w,w
a,a
s,s
 , 
s,s
h,h
o,o
w,w
n,n
 , 
i,i
n,n
t,t
o,o
 , 
t,t
h,h
e,e
 , 
b,b
r,r
e,e
a,a
k,k
f,f
a,a
 , 
p,p
a,a
r,r
l,l
o,o
u,u
r,r
",",","
 , 
w,w
h,h
e,e
r,r
e,e
 , 
a,a
l,l
l,l
 , 
b,b
u,u
t,t
 , 
J,J
a,a
n,n
e,e
 , 
w,w
e,e
r,r
e,e
 , 
a,a
s,s
s,s
e,e
m,m
b,b
l,l
e,e
d,d
",",","
p,p
o,o
 , 
p,p
ř,ř
í,i
c,c
h,h
o,o
d,d
u,u
 , 
d,d
o,e
 , 
t,t
r,r
e,e
s,s
t,t
n,a
i,i
c,c
e,e
 , 
b,B
y,y
l,l
o,o
 , 
m,m
n,<DEL>
ě,<DEL>
 ,<DEL>
p,<DEL>
o,<DEL>
r,<DEL>
u,<DEL>
č,<DEL>
e,e
n,<DEL>
o,<DEL>
",",<DEL>
 , 
a,Š
b,<DEL>
y,<DEL>
c,<DEL>
h,<DEL>
 ,<DEL>
š,<DEL>
e,e
l,l
 , 
n,n
a,a
 , 
p,p
r,r
á,<DEL>
c,<DEL>
i,<DEL>
.,<DEL>
 ,<DEL>
N,<DEL>
e,<DEL>
z,<DEL>
a,a
p,<DEL>
o,<DEL>
m,<DEL>
e,<DEL>
n,<DEL>
u,<DEL>
 , 
n,n
a,a
 , 
t,t
e,e
n,n
t,t
o,o
 , 
p,p
r,r
v,v
n,n
í,í
 , 
d,d
e,e
n,n
 , 
p,p
r,r
á,á
c,c
e,e
",",","
 , 
a,s
č,č
 , 
s,s
e,e
 , 
m,m
n,n
ě,é
 , 
v,v
 , 
p,p
r,r
o,o
d,d
l,l
e,e
n,n
í,í
 , 
j,j
e,e
h,h
o,o
 , 
n,n
e,e
p,p
ř,ž
i,i
h,h
o,o
d,d
i,i
l,l
o,o
 , 
p,p
r,r
a,a
n,n
i,i
c,c
 , 
n,n
e,e
o,o
b,b
y,y
č,č
e,e
j,j
n,n
é,é
h,h
o,o
",",","
 , 
o,o
v,v
š,š
e,e
m,m
 , 
j,j
e,e
s,s
t,t
l,l
i,i
ž,ž
e,e
 , 
n,n
e,e
s,s
p,p
u,u
s,s
t,t
í,í
m,n
e,e
 , 
s,s
 , 
<INS>,<
<INS>, 
m,m
y,y
s,s
l,l
i,i
",",","
 , 
ž,t
e,e
 , 
j,j
i,i
n,n
a,a
k,k
 , 
c,c
e,e
l,l
é,e
 , 
m,n
é,é
 , 
p,p
o,o
s,s
t,t
a,a
v,v
e,e
n,n
í,í
 , 
v,v
ů,ů
b,b
e,e
c,c
 , 
b,b
y,y
l,l
o,o
<INS>, 
<INS>,(
<INS>,=
s,s
i,i
 , 
n,n
e,e
p,p
ř,ř
á,á
l,l
 , 
j,j
i,i
c,c
h,h
 , 
z,z
v,v
ě,ě
d,d
ě,ě
t,t
i,<DEL>
.,<DEL>
 , 
P,P
r,r
o,o
m,m
l,l
u,u
v,v
i,i
l,l
 , 
j,j
s,s
e,e
m,m
 , 
t,t
e,e
d,d
y,y
 , 
o,o
 , 
n,n
a,a
š,š
e,e
m,m
 , 
k,k
r,r
a,a
j,j
i,i
",",","
 , 
o,o
 , 
j,j
e,e
h,h
o,o
 , 
p,p
o,o
t,t
ř,ř
e,e
b,b
á,á
c,c
h,h
;,;
 , 
a,a
l,l
e,e
 , 
o,o
n,n
 , 
m,m
n,n
e,e
 , 
p,p
o,o
s,s
l,l
o,o
u,u
c,c
h,h
a,a
l,l
 , 
m,m
l,l
č,č
k,k
y,y
 , 
a,a
 , 
t,t
a,a
k,k
 , 
m,m
n,n
ě,ě
 , 
p,p
o,o
d,d
i,i
v,v
n,n
ě,ě
 , 
h,h
l,l
e,e
d,d
ě,ě
l,l
 , 
d,d
o,o
 , 
o,o
č,č
í,í
",",","
 , 
ž,Z
e,e
 , 
j,j
s,s
e,e
m,m
 , 
s,s
e,e
 , 
k,k
o,o
n,n
e,e
č,č
n,n
ě,ě
 , 
z,z
a,a
s,s
t,t
y,y
d,d
ě,é
l,l
",",","
 , 
c,c
o,o
 , 
t,t
o,o
 , 
s,s
 , 
n,n
í,i
m,m
 , 
m,m
l,l
u,o
v,v
í,í
m,m
.,.
 , 
P,P
ř,ř
i,i
 , 
t,t
o,o
m,m
 , 
d,d
i,i
v,v
 , 
j,j
s,s
e,e
m,m
 , 
h,h
o,o
 , 
n,n
e,e
r,r
o,a
z,z
d,d
r,r
á,a
ž,Z
d,a
i,i
l,l
 , 
n,n
o,o
v,v
ý,ý
m,m
i,i
r,r
o,o
z,z
m,m
ě,ě
r,r
e,e
c,c
h,h
",",","
 , 
j,j
a,a
k,k
o,o
 , 
G,G
a,a
z,z
i,i
n,n
",",.
 , 
p,p
r,r
o,o
t,t
o,o
ž,ž
e,e
 , 
n,n
e,e
m,m
ě,ě
l,l
 , 
s,s
m,m
ě,é
l,l
o,o
s,s
t,t
i,i
",",.
 , 
a,a
b,b
y,y
 , 
v,v
l,l
o,o
ž,ž
i,i
l,l
 , 
d,d
o,o
 , 
o,o
b,b
c,c
h,h
o,o
d,d
u,u
 , 
t,t
a,a
k,k
 , 
v,v
e,e
l,l
i,i
k,k
ý,ý
 , 
k,k
a,a
p,p
i,i
t,t
á,á
l,l
.,.
 , 
S,S
 , 
t,t
í,i
m,m
t,t
o,o
 , 
O,O
s,s
i,i
p,p
e,e
m,m
 , 
ž,ž
i,i
l,l
 , 
j,j
s,s
e,e
m,m
 , 
v,v
ž,ž
d,d
y,y
 , 
v,v
 , 
m,m
í,i
r,r
u,u
.,.
 , 
C,C
o,o
 , 
p,p
a,a
k,k
 , 
s,s
e,e
 , 
t,t
ý,ý
č,č
e,e
 , 
p,p
r,r
o,o
s,s
t,t
ř,ř
e,e
d,d
k,k
ů,ů
",",","
 , 
a,a
b,b
y,y
 , 
č,č
l,l
o,o
v,v
ě,ě
k,k
 , 
m,m
o,o
h,h
l,l
 , 
m,m
í,i
t,t
i,i
 , 
s,s
v,v
o,o
u,u
 , 
z,z
v,v
l,l
á,á
š,š
t,t
n,n
í,í
 , 
s,s
t,t
r,r
a,a
v,v
u,u
",",","
 , 
k,k
 , 
t,t
o,o
m,m
u,u
 , 
j,j
i,i
c,c
h,h
 , 
n,n
e,e
b,b
y,y
l,l
o,o
 , 
p,p
ř,ř
í,i
l,l
i,i
š,š
 , 
m,m
n,n
o,o
h,h
o,o
s,s
 , 
v,v
e,e
l,l
i,i
k,k
o,o
u,u
 , 
r,r
o,o
z,z
k,k
o,o
š,š
í,í
.,.
 , 
J,J
á,á
 , 
p,p
a,a
k,k
 , 
c,c
h,h
o,o
d,d
í,i
v,v
a,a
l,l
 , 
j,J
a,a
k,k
o,o
 , 
d,o
ř,ř
í,i
v,v
e,e
 , 
b,b
u,u
ď,a
 , 
d,d
o,o
 , 
d,d
í,í
l,l
n,n
y,y
",",","
 , 
n,n
e,e
b,b
o,o
 , 
n,n
a,a
 , 
a,a
l,l
a,a
b,b
a,a
s,s
t,t
r,r
",",","
 , 
a,a
n,n
e,e
b,b
o,o
 , 
m,m
n,n
e,e
 , 
k,k
o,o
n,n
e,e
č,č
n,n
ě,ě
 , 
u,u
ž,ž
í,í
v,v
a,a
l,l
i,i
 , 
z,z
a,a
 , 
n,n
o,o
s,s
i,l
č,č
e,e
 , 
c,c
i,i
h,h
e,e
l,l
 , 
p,p
ř,ř
i,i
 , 
s,s
t,t
a,a
v,v
b,b
á,á
c,c
h,h
.,.
 , 
V,V
 , 
<INS>, 
t,t
é,é
t,t
o,o
 , 
p,p
o,o
s,s
l,l
e,e
d,d
n,n
í,í
 , 
f,f
u,u
n,n
k,k
c,c
i,i
 , 
p,p
ř,ř
i,i
h,h
o,o
d,d
i,i
l,l
o,o
 , 
s,s
e,e
 , 
m,m
i,l
 , 
j,j
e,e
d,d
n,n
o,o
u,u
",",","
 , 
<INS>, 
ž,Z
e,e
 , 
j,j
s,s
e,e
m,m
 , 
m,m
u,u
s,s
i,l
l,l
 , 
n,n
o,o
s,s
i,t
t,t
i,i
<INS>, 
 , 
c,c
i,i
h,h
l,l
y,y
 , 
s,s
e,e
 , 
b,b
ř,ř
e,e
h,h
u,u
 , 
I,I
r,r
t,t
y,y
š,š
e,e
 , 
k,k
e,e
v,v
l,l
a,a
s,s
t,t
n,n
í,i
 , 
s,s
p,p
o,o
l,l
e,e
č,č
n,n
o,o
s,s
t,t
i,i
.,.
 , 
O,O
 , 
p,p
ř,ř
e,e
s,s
t,t
u,u
p,p
c,c
í,í
c,c
h,h
 , 
p,p
r,r
o,o
t,t
i,i
 , 
p,p
ř,ř
e,e
d,d
s,s
t,t
a,a
v,v
e,e
n,n
ý,ý
m,m
 , 
a,a
n,n
i,l
 , 
n,n
e,e
m,m
l,l
u,u
v,v
í,í
m,m
.,.
 , 
Z,Z
d,d
á,á
v,v
a,a
l,l
o,o
 , 
s,s
e,e
 , 
m,m
n,n
ě,ě
 , 
n,n
ě,ě
k,k
d,d
y,y
",",","
 , 
ž,ž
e,e
 , 
v,v
 , 
t,t
o,o
m,m
t,t
o,o
 , 
p,p
o,o
s,s
l,l
e,e
d,d
n,n
í,í
m,m
 , 
p,p
ř,ř
í,í
p,p
a,a
d,d
ě,ě
 , 
R,R
o,o
z,z
u,u
m,m
 , 
R,R
u,u
s,s
o,o
v,v
é,é
;,;
 , 
M,M
.,.
., 
.,„
c,c
k,k
ý,ý
 , 
b,b
y,y
l,l
 , 
<INS>, 
P,P
o,o
l,l
á,á
k,k
.,.
 , 
m,m
ě,ě
l,l
i,l
 , 
s,s
v,v
ů,ů
j,j
 , 
<INS>, 
z,z
v,v
l,l
á,á
š,š
t,t
n,n
í,í
",",","
 , 
a,a
b,b
y,y
c,c
h,h
 , 
t,t
a,a
k,k
 , 
ř,ř
e,e
k,k
l,l
",",","
 , 
j,J
a,a
k,k
ý,ý
s,s
i,i
 , 
p,p
r,r
a,a
k,k
t,t
i,i
c,c
k,k
ý,ý
",",","
 , 
a,a
n,n
e,e
b,b
o,o
t,t
h,h
e,e
 , 
g,g
r,i
e,e
a,a
t,t
e,e
r,>
 , 
d,t
i,i
s,s
t,t
r,r
e,e
 , 
M,M
r,o
.,.
 , 
B,H
i,i
n,n
g,g
l,l
e,e
y,y
’,”
s,s
 , 
c,c
o,o
n,n
t,t
 , 
a,a
b,p
s,r
e,e
n,n
c,t
e,e
.,.
 , 
N,j
e,é
i,i
t,t
h,h
e,e
r,.
 , 
J,d
 , 
E,T
l,i
i,i
z,v
a,a
b,s
e,e
t,t
h,h
 , 
w,w
e,e
r,r
e,e
 , 
c,c
o,o
m,m
f,l
o,o
r, 
t,L
a,a
b,é
l,l
e,e
 , 
o,o
n,n
 , 
t,t
h,h
i,i
 , 
s,s
<INS>,t
<INS>,í
u,t
b, 
j,i
e,e
c,G
t,t
.,.
 , 
D,B
a,a
y,y
 , 
<INS>,“
a,a
f,f
t,t
e,e
r,x
 , 
p,p
a,e
s,s
s,s
e,é
d,o
 , 
a,a
w,w
a,a
y,y
 ,-
w,v
i,i
t,t
h,h
o,o
u,u
 , 
b,o
r,v
i,i
n,n
g,g
i,i
n,n
g,g
 , 
a,a
n,n
y,y
 , 
o,o
t,t
h,h
e,e
r,*
 , 
t,L
i,i
d,d
i,i
n,n
g,g
s,s
 , 
o,o
f,f
 , 
h,h
i,i
m,m
 ,'
t,b
h,h
a,e
1,1
8,8
8,8
1,1
.,","
 , 
Č,C
t,r
e,e
n,n
á,á
ř,r
i,i
",",","
 , 
z,z
n,n
a,a
l,l
í,í
 , 
<INS>,©
<INS>, 
j,j
a,a
z,z
y,y
k,k
a,a
 , 
r,r
u,u
s,s
k,k
é,é
h,h
o,o
",",","
 , 
m,m
o,o
h,h
o,o
u,u
 , 
s,s
e,e
 , 
d,d
ů,ů
k,k
l,l
a,a
d,d
n,n
ě,ě
j,j
i,i
 , 
o,o
b,b
e,e
z,z
n,u
á,a
m,m
i,i
t,t
i,i
 , 
s,s
e,e
 , 
ž,a
i,<DEL>
v,v
o,o
t,t
e,e
m,m
 , 
a,a
 , 
l,l
i,i
t,t
e,e
r,r
á,á
r,r
n,n
í,í
 , 
č,č
i,i
n,n
n,n
o,o
s,s
t,t
í,í
 , 
F,F
e,e
d,d
o,o
r,t
a,a
 , 
M,M
i,i
c,c
h,h
a,á
j,j
-,<DEL>
 , 
l,l
o,o
v,v
