Truth,Pred
ě,ě
.,.
 , 
H,H
u,u
s,s
y,y
 , 
s,s
e,e
 , 
u,u
 , 
n,n
á,á
s,s
 , 
o,o
b,b
j,j
e,e
v,v
i,i
l,l
y,y
 , 
t,t
a,a
k,k
é,é
 , 
j,j
a,a
k,k
s,s
i,i
 , 
n,n
á,á
h,h
o,o
d,d
o,o
u,u
.,.
 , 
K,K
d,d
o,o
 , 
s,s
i,i
 , 
j,j
e,e
 , 
z,z
a,a
v,v
e,e
d,d
l,l
 , 
a,<DEL>
 ,<DEL>
k,k
o,o
m,m
u,u
 , 
v,v
l,l
a,a
s,s
t,t
n,n
ě,ě
 , 
n,n
á,á
l,l
e,e
ž,ž
e,e
l,l
y,y
<INS>,;
<INS>, 
<INS>,d
<INS>,ů
<INS>,v
<INS>,ě
<INS>,r
",",y
V,V
z,z
k,k
a,a
z,z
 , 
o,o
d,d
 , 
m,m
a,a
m,m
i,i
n,n
k,k
y,y
?,?
 , 
S,S
l,l
á,á
v,v
e,e
k,k
 , 
b,b
y,y
l,l
 , 
t,t
a,a
k,k
 , 
r,r
o,o
z,z
č,č
i,i
l,l
e,e
n,n
",",;
 , 
ž,ž
e,e
 , 
s,s
i,i
 , 
s,s
e,e
d,d
l,l
 , 
n,n
a,a
 , 
ž,ž
i,i
d,d
l,l
i,i
.,.
 , 
A,A
n,n
o,o
.,_
 , 
M,M
a,a
t,t
k,k
a,a
 , 
t,t
i,i
 , 
v,v
z,z
k,k
a,a
z,z
u,u
j,j
e,e
",",;
 , 
a,a
b,b
y,y
s,s
 , 
v,v
e,e
d,d
l,l
 , 
h,h
o,o
s,s
p,p
o,o
d,d
á,á
ř,ř
s,s
t,t
v,v
í,i
 , 
d,d
á,á
l,l
.,.
 , 
T,T
o,o
 , 
p,p
o,o
v,v
e,e
d,d
u,u
",",<DEL>
 , 
a,a
l,l
e,e
 , 
o,o
p,p
r,r
a,a
v,v
d,d
u,u
 , 
s,s
i,i
 , 
n,n
e,e
d,d
o,o
v,v
e,e
d,d
u,u
 , 
p,p
ř,ř
e,e
d,d
s,s
t,t
a,a
v,v
i,i
t,t
",",;
 , 
j,j
a,a
k,k
 , 
t,t
o,o
 , 
b,b
u,u
d,d
u,u
 , 
d,d
ě,é
l,l
a,a
t,t
.,.
 , 
M,M
á,á
š,š
 , 
s,s
i,i
 , 
v,v
z,z
í,í
t,t
 , 
k,k
 , 
s,s
o,o
b,b
ě,ě
 , 
b,b
a,a
b,b
i,i
č,č
k,k
u,u
.,.
 , 
A,<DEL>
 ,<DEL>
J,J
e,e
n,n
d,d
u,u
 , 
z,z
a,a
v,v
o,o
l,l
e,e
j,j
 , 
t,t
a,a
k,k
é,é
 , 
d,d
o,o
m,m
ů,ú
.,<DEL>
s,s
e,e
b,b
r,r
a,a
l,l
i,i
<INS>, 
.,.
 , 
S,S
t,t
a,a
ř,ř
í,í
k,k
 , 
a,a
 , 
t,t
e,e
t,t
a,a
 , 
s,s
e,e
 , 
s,s
m,m
l,l
u,u
v,v
i,i
l,l
i,i
 , 
a,a
 , 
u,u
d,d
a,a
l,l
i,i
 , 
m,m
n,n
e,e
.,_
.,<DEL>
.,<DEL>
"""",<DEL>
 , 
„,<DEL>
A,A
l,l
e,e
 , 
p,p
o,o
č,č
k,k
e,e
j,j
t,t
e,e
",",<DEL>
"""",<DEL>
 , 
p,p
ř,ř
e,e
r,r
u,u
š,š
i,i
l,l
 , 
j,j
s,s
e,e
m,m
 , 
B,B
a,a
k,k
l,l
u,u
š,š
i,i
n,n
a,a
;,<DEL>
 , 
„,""""
z,z
a,a
 , 
t,t
o,o
 , 
v,v
á,á
s,s
 , 
m,m
o,o
h,h
l,l
i,i
 , 
o,o
d,d
s,s
o,o
u,u
d,d
i,i
t,t
i,i
 , 
v,v
š,š
e,e
h,h
o,o
 , 
v,v
š,š
u,u
d,d
y,y
 , 
n,n
a,a
 , 
d,d
e,e
s,s
e,e
t,t
",",","
 , 
n,n
u,u
 , 
ř,ř
e,e
k,k
n,n
ě,ě
m,m
e,e
 , 
n,n
a,a
 , 
d,d
v,v
a,a
n,n
á,á
c,c
t,t
 , 
l,l
e,e
t,t
",",<DEL>
 , 
t,t
e,e
d,d
y,y
 , 
n,n
a,a
 , 
ú,ú
p,p
l,l
n,n
o,o
u,u
 , 
l,I
h,h
ů,u
t,t
u,u
 , 
v,<DEL>
 ,<DEL>
o,o
b,b
č,č
a,a
n,n
s,s
k,k
é,é
m,m
 , 
o,o
d,d
d,d
ě,é
l,l
e,e
n,n
í,i
;,;
 , 
a,a
l,l
e,e
 , 
v,v
ž,ž
d,d
y,y
ť,ť
 , 
v,v
y,y
 , 
j,j
s,s
t,t
e,e
 , 
v,v
e,e
z,z
a,a
s,s
m,m
u,u
š,š
i,i
l,l
í,í
",",","
 , 
m,m
r,r
z,z
u,u
t,t
í,i
",",","
 , 
n,n
e,e
m,m
l,l
u,u
v,v
n,n
í,í
.,.
 , 
B,B
y,y
l,l
o,o
 , 
n,n
a,a
 , 
n,n
i,i
c,c
h,h
 , 
p,p
o,o
z,z
o,o
r,r
o,o
v,v
a,a
t,t
i,i
 , 
j,j
i,i
s,s
t,t
o,o
u,u
 , 
o,o
t,t
u,u
p,p
ě,ě
l,l
o,o
s,s
t,t
 , 
m,m
y,y
s,s
l,l
i,i
<INS>, 
",",","
 , 
j,j
a,a
k,k
o,o
u,u
s,s
i,i
 , 
n,n
e,e
p,p
ř,ř
i,i
r,r
o,o
z,z
e,e
n,n
o,o
u,u
 , 
r,r
o,o
z,z
t,t
r,r
ž,ž
i,i
t,t
o,o
s,s
t,t
.,<DEL>
 , 
D,D
o,o
 , 
ř,ř
e,e
č,č
i,i
 , 
s,s
e,e
 , 
t,t
a,a
k,k
o,o
v,v
ý,ý
 , 
č,č
l,l
o,o
v,v
ě,ě
k,k
 , 
n,n
e,e
p,p
o,o
u,u
š,š
t,t
í,í
 , 
a,a
 , 
v,<DEL>
í,<DEL>
c,<DEL>
e,<DEL>
 ,<DEL>
m,m
l,l
č,č
í,í
;,;
 , 
n,n
e,e
j,j
z,z
a,a
j,j
í,í
m,m
a,a
v,v
ě,ě
j,j
š,š
í,í
 , 
j,j
e,e
 , 
t,t
o,o
",",","
 , 
ž,ž
e,e
 , 
s,<DEL>
 ,<DEL>
t,t
a,a
k,k
o,o
v,v
ý,ý
m,m
 , 
č,č
l,l
o,o
v,v
ě,ě
k,k
e,e
m,m
 , 
a,a
n,n
i,i
 , 
s,s
a,a
m,m
i,i
 , 
t,t
r,r
e,e
s,s
t,t
a,a
n,n
c,c
i,i
 , 
n,n
i,i
k,k
d,d
y,y
<INS>, 
<INS>,v
<INS>,i
<INS>,c
<INS>,e
š,š
e,e
d,d
i,i
<INS>,V
v,Ý
ý, 
",",","
 , 
o,0
 , 
s,s
a,a
m,m
o,o
t,t
ě,ě
 , 
d,d
o,o
j,j
í,í
d,d
a,a
j,j
í,í
c,c
í,í
 , 
v,v
 , 
k,k
o,o
u,u
t,t
e,e
 , 
s,s
v,v
é,é
 , 
š,š
č,č
i,i
.,.
 , 
„,v
A,A
 , 
p,p
ř,ř
e,e
d,d
s,s
t,t
a,a
v,v
e,e
n,n
í,í
<INS>, 
",",","
 , 
m,m
y,y
s,s
l,l
í,í
š,š
<INS>, 
",",","
 , 
ž,ž
e,e
 , 
s,s
e,e
 , 
t,t
ě,ě
 , 
p,p
ř,ř
i,i
j,j
d,d
o,o
u,u
 , 
p,p
t,t
á,á
t,t
",",","
 , 
m,m
a,a
j,j
í,í
-,-
l,l
i,i
 , 
h,h
o,o
 , 
s,s
e,e
s,s
a,a
d,d
i,i
t,t
i,i
 , 
n,n
e,e
b,b
o,o
 , 
n,n
e,e
?,?
"""",""""
 , 
d,d
o,o
d,d
a,a
l,l
 , 
l,I
h,h
o,o
s,s
t,t
e,e
j,j
n,n
 , 
č,č
t,t
v,v
r,r
t,t
ý,ý
",",<DEL>
 , 
d,d
r,r
n,n
k,k
a,a
j,j
e,e
 , 
z,z
l,l
e,e
h,h
k,k
a,a
 , 
n,n
a,a
 , 
b,b
a,a
l,l
a,a
l,l
a,a
j,j
c,c
e,e
.,.
 , 
„,","
A,A
 , 
p,p
r,r
o,o
č,č
 , 
b,b
y,y
 , 
n,n
e,e
 , 
m,m
n,n
e,e
?,?
"""",""""
 , 
r,r
o,o
z,z
j,j
a,a
ř,ř
e,e
n,n
ě,ě
 , 
n,n
a,a
m,m
í,í
t,t
á,á
 , 
d,d
r,r
u,u
h,h
ý,ý
;,;
 , 
„,n
r,r
o,o
z,z
u,u
m,m
í,í
 , 
s,s
e,e
",",","
 , 
ž,ž
e,e
w,w
o,o
u,u
l,l
d,d
 , 
n,n
e,e
v,v
e,e
r,r
 , 
h,h
a,a
v,v
e,e
 , 
y,y
i,i
e,e
l,l
d,d
e,e
d,d
",",","
 , 
i,i
f,f
 , 
w,w
e,e
 , 
h,h
a,a
d,d
 , 
n,n
o,o
t,t
 , 
g,g
i,i
v,v
e,e
n,n
 , 
h,h
i,i
m,m
 , 
c,c
r,r
e,e
d,d
i,i
t,t
 , 
f,f
o,o
r,r
 , 
a,a
n,n
o,o
t,t
h,h
e,e
r,r
 , 
i,i
n,n
t,t
e,e
r,r
e,e
s,s
t,t
 , 
i,i
n,n
 , 
t,t
h,h
e,e
 , 
a,a
f,f
f,f
a,a
i,i
r,r
<INS>, 
.,.
 , 
W,W
h,h
e,e
n,n
 , 
a,a
l,l
l,l
 , 
t,t
h,h
i,i
s,s
 , 
w,w
a,a
s,s
 , 
r,r
e,e
s,s
o,o
l,l
v,v
e,e
d,d
 , 
o,o
n,n
",",","
 , 
h,h
e,e
 , 
r,r
e,e
t,t
u,u
r,r
n,n
e,e
d,d
 , 
a,a
g,g
a,a
i,i
n,n
 , 
t,t
o,o
 , 
h,h
i,i
s,s
 , 
f,f
r,r
i,i
e,e
n,n
d,d
s,s
",",","
 , 
w,w
h,h
o,o
 , 
w,w
e,e
r,r
e,e
 , 
s,s
t,t
i,i
l,l
l,l
 , 
s,s
t,t
a,a
y,y
i,i
n,n
g,g
 , 
a,a
t,t
 , 
P,P
e,e
m,m
b,b
e,e
r,r
l,l
e,e
y,y
;,;
 , 
b,b
u,u
t,t
 , 
i,i
t,t
 , 
w,w
a,a
s,s
p,p
r,r
a,a
c,c
o,c
v,v
a,a
l,l
i,i
ť,t
 , 
p,p
r,r
o,c
 , 
k,k
á,á
z,z
n,n
i,i
c,c
i,<DEL>
",",<DEL>
 , 
š,š
i,1
l,l
i,1
 , 
n,<DEL>
a,<DEL>
 ,<DEL>
n,<DEL>
i,<DEL>
.,<DEL>
 ,<DEL>
P,P
a,a
k,k
 , 
o,c
d,d
e,e
š,š
l,l
i,i
 , 
d,d
ě,é
l,l
n,n
í,i
c,c
i,i
 , 
d,d
o,i
 ,<DEL>
d,<DEL>
í,<DEL>
l,l
e,e
n,n
 , 
a,<DEL>
 ,<DEL>
p,<DEL>
o,<DEL>
 ,<DEL>
n,n
i,<DEL>
c,c
h,h
 , 
o,<DEL>
s,<DEL>
t,t
a,a
t,t
n,n
í,i
 , 
n,n
a,2
 , 
o,c
b,b
y,y
č,č
e,e
j,j
n,n
o,c
u,u
 , 
n,n
á,á
d,d
e,e
n,n
n,n
i,i
c,c
k,k
o,c
u,u
 , 
p,P
r,r
á,á
c,c
i,i
.,<DEL>
 , 
S,S
p,p
o,c
l,l
u,u
 , 
s,<DEL>
 ,<DEL>
d,d
v,v
a,a
c,c
e,e
t,t
i,i
 , 
j,J
i,g
n,<DEL>
ý,<DEL>
m,m
i,i
 , 
t,t
r,r
e,e
s,s
t,t
a,a
n,n
c,c
i,i
 , 
š,g
e,e
l,l
 , 
j,j
s,s
e,e
m,m
 , 
i,<DEL>
 ,<DEL>
j,j
á,<DEL>
.,<DEL>
 ,<DEL>
Z,<DEL>
a,a
 , 
p,p
e,e
v,v
n,n
o,c
s,s
t,t
í,i
 , 
n,<DEL>
a,a
 ,<DEL>
z,<DEL>
a,<DEL>
m,m
r,r
z,z
l,l
é,é
 , 
ř,r
e,e
c,c
e,e
 , 
b,b
y,y
l,l
y,y
 , 
d,d
v,v
ě,é
 , 
e,e
r,r
á,á
r,r
n,n
í,i
 , 
b,b
á,á
r,r
k,k
y,y
",",<DEL>
 , 
k,K
t,t
e,e
r,r
é,e
",",<DEL>
 , 
p,p
o,c
n,n
ě,ě
v,v
a,a
d,d
ž,ž
 ,<DEL>
s,<DEL>
e,<DEL>
t,t
ě,ě
 , 
p,p
u,u
s,s
t,t
í,í
 , 
d,d
o,o
 , 
t,t
é,é
 , 
p,p
s,s
o,o
 , 
N,N
i,i
k,k
a,a
m,m
 , 
n,n
e,e
p,p
ů,ů
j,j
d,d
e,e
š,š
!,<DEL>
 , 
A,A
l,l
 , 
t,t
e,e
t,t
i,i
",",","
 , 
h,h
l,l
e,e
d,d
a,a
j,j
í,í
 , 
m,m
ě,ě
<INS>, 
!,!
 , 
 ,<DEL>
v,v
í,í
m,m
!,!
 , 
K,K
d,d
y,y
b,b
y,y
 , 
m,m
ě,ě
 , 
t,t
u,u
 , 
z,Z
a,a
s,s
t,t
i,i
h,h
l,l
i,i
",",","
 , 
z,z
a,a
s,s
t,t
ř,ř
e,e
l,l
i,i
 , 
v,v
á,á
s,s
.,<DEL>
 , 
N,N
e,e
v,v
í,í
d,d
á,á
n,n
o,o
!,<DEL>
 , 
O,!
 , 
j,<DEL>
 ,<DEL>
s,s
t,t
a,a
r,r
o,o
u,u
 , 
t,t
e,e
t,t
k,k
u,u
 , 
n,n
a,a
 , 
s,S
v,V
 , 
n,n
e,e
b,b
o,o
 , 
m,m
í,í
ň,ň
!,!
 , 
U,U
ž,ž
 , 
j,j
s,s
e,e
m,m
 , 
 ,<DEL>
t,t
a,a
d,d
y,y
 , 
z,z
ů,ů
s,s
t,t
a,a
n,n
e,e
š,š
!,<DEL>
 , 
M,M
i,i
l,l
n,n
e,e
o,o
b,b
y,y
č,č
e,e
j,j
n,n
ě,ě
 , 
ř,ř
í,í
d,d
k,k
o,o
u,u
<INS>, 
.,.
 , 
R,R
u,u
 , 
v,v
o,o
j,j
á,á
k,k
 , 
v,v
y,y
p,p
a,a
d,d
á,á
 , 
v,v
ž,ž
d,d
y,y
 , 
t,t
a,a
k,k
 , 
z,z
a,a
n,n
e,e
p,p
r,r
á,á
z,z
d,d
n,n
ě,ě
n,n
ý,í
m,m
",",","
 , 
ž,ž
e,e
 , 
k,k
d,d
 , 
s,s
e,e
 , 
i,<DEL>
 ,<DEL>
c,c
h,h
t,t
ě,ě
l,l
 , 
n,n
ě,ě
č,č
í,í
m,m
 , 
v,v
y,y
c,c
h,h
l,l
o,o
u,u
b,b
a,a
t,t
i,i
",",","
 , 
n,n
e,e
m,m
ě,ě
l,l
 , 
b,b
y,y
 , 
k,k
d,d
y,y
<INS>, 
.,.
 , 
J,J
e,e
-,-
l,l
i,i
 , 
v,v
š,š
a,a
k,k
 , 
p,p
ř,ř
e,e
c,c
e,e
 , 
v,v
y,y
c,c
h,h
l,l
o,o
u,u
b,b
a,a
č,č
e,e
m,m
",",<DEL>
 , 
j,j
e,e
 , 
d,d
o,o
j,j
i,i
 , 
u,u
ž,ž
 , 
t,t
a,a
k,k
é,é
 , 
z,z
b,b
a,a
b,b
ě,ě
l,l
c,c
e,e
m,m
 , 
a,<DEL>
 ,<DEL>
l,l
e,e
n,n
o,o
c,c
h,h
e,e
m,m
.,.
 , 
D,D
u,u
t,t
o,o
v,v
 , 
—,<DEL>
 ,<DEL>
t,t
a,a
k,k
 , 
z,z
v,v
a,a
l,l
i,i
 , 
t,t
r,r
e,e
s,s
t,t
a,a
n,n
c,c
e,e
 ,<DEL>
—,<DEL>
 , 
o,o
d,d
b,b
s,s
i,i
s,s
t,t
e,e
r,r
s,s
 , 
b,b
e,e
h,h
i,i
n,n
d,d
 , 
y,y
o,o
u,u
;,;
 , 
a,<DEL>
 ,<DEL>
d,d
a,a
r,r
e,e
 , 
s,s
a,a
y,y
 , 
I,<DEL>
 ,<DEL>
s,s
h,h
a,a
l,l
l,l
 , 
g,g
e,e
t,t
 , 
h,h
u,u
s,s
b,b
a,a
n,n
d,d
s,s
 , 
f,f
o,o
r,r
 , 
t,t
h,h
e,e
m,m
 , 
b,b
e,e
f,f
 , 
t,t
h,h
e,e
 , 
w,w
i,i
n,n
t,t
e,e
r,r
 , 
i,1
s,5
 , 
o,o
v,v
e,e
r,r
.,<DEL>
”,<DEL>
 , 
 ,<DEL>
t,t
h,h
a,a
n,n
k,k
 , 
y,Y
o,o
u,u
 , 
f,f
o,o
r,r
 , 
m,m
y,y
 , 
s,s
h,h
a,a
r,r
 , 
t,t
h,h
e,e
 , 
f,f
a,a
v,v
o,o
u,u
r,r
",",<DEL>
”,<DEL>
 , 
s,s
a,a
i,i
d,d
 , 
E,E
l,l
i,i
z,z
a,a
b,b
e,e
t,t
h,h
;,;
 , 
“,""""
b,b
u,u
t,t
 , 
I,<DEL>
 ,<DEL>
d,d
o,o
 , 
 ,<DEL>
p,p
a,a
r,r
t,t
i,i
c,c
u,u
l,l
a,a
r,r
l,l
y,y
 , 
l,l
i,i
k,k
e,e
 , 
y,y
o,o
u,u
 , 
w,w
a,a
y,y
 , 
o,o
f,f
 , 
g,g
e,e
t,t
t,t
i,i
n,n
g,g
 , 
h,h
u,u
s,s
b,b
a,a
n,n
 , 
T,I
h,h
e,e
i,i
r,r
 , 
v,v
i,i
s,s
i,i
t,t
o,o
r,r
s,s
 , 
w,w
e,e
r,r
e,e
 ,<DEL>
n,<DEL>
h,h
a,a
s,s
 , 
k,k
n,n
o,o
w,w
n,n
 , 
h,h
i,i
m,m
 , 
o,o
n,n
l,l
y,y
 , 
a,<DEL>
 ,<DEL>
f,f
o,o
r,r
t,t
n,n
i,i
g,g
h,h
t,t
.,<DEL>
 , 
S,s
h,h
e,e
 , 
d,d
a,a
n,n
c,c
e,e
d,d
 , 
f,f
o,c
u,u
r,r
 , 
d,d
a,a
n,n
c,c
e,e
s,s
 , 
w,w
i,i
t,t
h,h
 , 
h,h
i,i
m,m
 , 
a,<DEL>
 ,<DEL>
M,M
e,e
r,r
y,y
t,t
o,o
n,n
;,;
 , 
s,s
h,h
e,e
 , 
s,s
a,a
w,w
 , 
h,h
i,i
m,n
 , 
o,<DEL>
 ,<DEL>
m,m
o,o
r,r
n,n
i,i
n,n
g,g
 , 
a,<DEL>
t,<DEL>
 ,<DEL>
h,h
i,i
s,<DEL>
 , 
o,O
w,w
n,n
 , 
h,h
o,o
u,u
 , 
a,a
n,n
d,d
 , 
h,h
a,a
s,s
 , 
s,s
i,i
n,n
c,c
e,e
 , 
d,d
i,i
n,n
e,e
d,d
 , 
i,i
n,n
 , 
c,<DEL>
o,o
m,m
p,p
a,a
n,n
y,y
 , 
w,w
i,i
t,c
h,h
 , 
h,h
i,i
m,m
 , 
f,f
o,o
u,u
r,r
 , 
t,c
i,i
m,m
e,e
s,s
.,<DEL>
 , 
T,I
h,h
i,i
s,<DEL>
 , 
i,1
s,s
 , 
n,n
o,o
t,t
 , 
q,q
u,u
i,1
 , 
e,e
n,n
o,o
u,u
g,g
h,h
 , 
t,1
o,o
 , 
m,m
a,a
k,k
e,e
 , 
h,h
e,e
r,r
 , 
u,u
n,n
d,d
e,e
r,r
s, 
t,c
a,a
n,n
d,d
 , 
h,h
i,i
s,s
d,d
o,o
 , 
n,n
ě,ě
h,h
o,o
 , 
v,v
j,j
e,e
l,l
",",","
 , 
z,z
a,a
d,d
o,o
v,v
á,á
d,d
í,í
",",","
 , 
r,r
o,o
z,z
h,h
ý,ý
ř,ř
í,í
 , 
s,s
e,e
",",","
 , 
n,n
a,a
t,t
r,r
o,o
p,p
í,i
 , 
h,h
l,l
u,u
k,k
u,u
",",","
 , 
b,p
a,a
 , 
č,č
a,a
s,s
e,e
m,n
 , 
s,<DEL>
e,<DEL>
 ,<DEL>
o,o
d,d
v,v
á,a
 , 
i,<DEL>
 ,<DEL>
t,t
ě,ě
ž,ž
k,k
é,é
h,h
o,o
 , 
z,z
l,l
o,o
č,č
i,i
n,n
u,u
;,;
 , 
b,b
u,u
ď,d
 , 
s,s
c,c
h,h
v,v
á,á
l,l
n,n
ě,ě
 , 
n,n
a,a
h,h
r,r
u,u
b,b
j,j
á,á
n,n
í,í
 , 
n,n
ě,ě
k,k
t,t
e,e
r,r
é,é
m,m
u,u
 , 
z,<DEL>
 ,<DEL>
v,v
y,y
š,š
š,š
í,í
c,c
h,h
 , 
p,p
ř,r
e,e
d,d
s,s
t,t
a,a
v,v
e,e
n,n
ý,y
c,c
h,h
",",","
 , 
n,n
e,e
b,p
o,o
 , 
z,z
a,a
b,b
i,i
j,j
e,e
 , 
n,n
ě,ě
k,k
o,o
h,h
o,o
",",","
 , 
u,u
č,č
i,i
n,n
í,í
 , 
m,m
u,u
 , 
n,n
á,á
s,s
i,i
l,l
í,í
 , 
a,<DEL>
 ,<DEL>
p,<DEL>
o,<DEL>
d,<DEL>
.,<DEL>
 ,<DEL>
H,H
l,l
e,e
d,d
í,i
 , 
n,n
a,a
 , 
n,n
ě,ě
h,h
o,o
 , 
a,<DEL>
 ,<DEL>
d,d
i,i
v,v
í,í
 , 
s,s
e,e
.,<DEL>
 , 
A,<DEL>
 ,<DEL>
z,z
a,a
t,t
í,i
m,m
<INS>, 
<INS>,p
<INS>,o
<INS>,d
<INS>, 
<INS>,.
t,t
r,r
e,e
s,s
t,t
a,a
n,n
c,c
ů,ů
m,m
!,!
 , 
A,A
 , 
č,č
í,í
m,m
 , 
p,p
a,a
k,k
?,?
 , 
Č,Č
í,í
m,m
 , 
s,s
i,i
 , 
z,z
a,a
s,s
l,l
o,o
u,u
ž,ž
i,i
l,l
 , 
t,t
a,a
k,k
o,o
v,v
é,é
 , 
p,p
o,o
p,p
u,u
l,l
á,á
r,r
n,n
o,o
s,s
t,t
i,i
?,?
 , 
P,P
r,r
a,a
v,v
d,d
a,a
",",;
 , 
n,n
á,á
š,š
 , 
l,l
i,i
d,d
<INS>, 
",",","
 , 
j,j
a,a
k,k
o,o
 , 
s,s
n,n
a,a
d,d
 , 
v,v
e,e
š,š
k,k
e,e
r,r
e,e
n,n
 , 
r,r
u,u
s,s
k,k
ý,ý
 , 
n,n
á,á
r,r
o,o
d,d
",",","
 , 
j,j
e,e
 , 
h,h
o,o
t,t
o,o
v,v
 , 
z,z
a,a
p,p
o,o
m,m
e,e
n,n
o,o
u,u
t,t
i,i
 , 
c,c
e,e
l,l
á,á
 , 
m,m
u,u
k,k
a,a
 , 
p,p
r,r
o,o
 , 
j,j
e,e
d,d
i,i
n,n
é,é
 , 
l,l
a,a
s,s
k,k
a,a
v,v
é,é
 , 
s,s
l,l
o,o
v,v
o,o
;,;
 , 
m,m
l,l
u,u
v,v
í,í
m,m
 , 
o,<DEL>
 ,<DEL>
t,t
o,o
m,m
 , 
j,j
a,a
k,k
o,<DEL>
 ,<DEL>
o,o
 , 
f,f
a,a
k,k
t,t
u,u
",",","
 , 
n,n
e,e
r,r
o,o
z,z
e,e
b,b
í,í
r,r
a,a
j,j
e,e
 , 
h,h
o,o
 , 
p,p
r,r
o,o
 , 
t,t
e,e
n,n
t,t
o,o
k,k
r,r
á,á
t,t
 , 
a,a
n,n
i,i
 , 
s,s
 , 
t,t
é,é
",",","
p,p
ů,ů
j,j
d,d
e,e
 , 
v,v
e,e
 , 
v,v
ě,ě
c,c
i,i
 , 
t,t
é,é
 , 
z,z
a,a
 , 
j,j
e,e
d,d
n,n
o,o
 , 
s,<DEL>
 ,<DEL>
p,p
á,á
n,n
y,y
 , 
a,<DEL>
 ,<DEL>
p,p
o,o
v,v
s,s
t,t
a,a
n,n
e,e
 , 
p,p
r,r
o,o
t,t
i,i
 , 
c,c
a,a
ř,ř
i,i
.,<DEL>
 , 
O,O
s,s
t,t
a,a
t,t
n,n
ě,ě
 , 
c,c
o,o
ž,ž
 , 
s,s
e,e
 , 
d,d
i,i
v,v
i,i
t,t
i,i
 , 
P,P
e,e
t,t
r,r
a,a
š,š
e,e
v,v
c,c
ů,ů
m,m
!,!
 , 
O,O
s,s
u,u
d,d
n,n
ý,ý
 , 
t,t
e,e
n,n
 , 
o,o
m,m
y,y
l,l
 , 
s,s
v,v
e,e
d,d
l,l
 , 
i,<DEL>
 ,<DEL>
n,n
i,i
h,h
i,i
l,l
i,i
s,s
t,t
y,y
 , 
l,l
e,e
t,t
 , 
s,s
e,e
d,d
m,m
d,d
e,e
s,s
á,á
t,t
ý,ý
c,c
h,h
 , 
a,a
 , 
j,j
e,e
 , 
z,z
n,n
á,á
m,m
o,o
 ,<DEL>
s,<DEL>
 , 
d,d
o,o
s,s
t,t
a,a
t,t
e,e
k,k
",",","
 , 
j,j
a,a
k,k
 , 
o,o
d,d
p,p
o,o
v,v
ě,ě
d,d
ě,ě
l,l
 , 
r,r
u,u
s,s
k,k
ý,ý
 , 
m,m
u,u
ž,ž
í,í
k,k
 , 
n,n
a,a
 , 
v,v
ý,ý
z,z
e,e
v,v
 , 
n,n
i,i
h,h
i,i
l,l
i,i
s,s
t,t
i,i
c,c
k,k
é,é
 , 
p,p
r,r
o,o
p,p
a,a
g,g
a,a
n,n
d,d
y,y
.,.
s,s
e,e
 , 
a,a
n,n
i,i
 , 
n,n
e,e
d,d
á,á
 , 
r,r
o,o
z,z
m,m
l,l
o,o
u,u
v,v
a,a
t,t
i,i
",",;
 , 
j,<DEL>
a,<DEL>
k,<DEL>
o,<DEL>
 ,<DEL>
s,<DEL>
e,<DEL>
 ,<DEL>
v,v
z,z
r,r
o,o
s,s
t,t
l,l
ý,ý
m,m
.,.
 , 
B,B
a,a
 ,<DEL>
i,i
 , 
c,c
o,o
s,s
i,i
 ,<DEL>
j,j
a,a
k,k
o,o
 , 
p,p
o,o
l,l
i,i
t,t
o,o
v,v
á,á
n,n
í,í
 , 
k,k
e,e
 , 
m,m
n,n
ě,ě
b,b
y,y
l,l
o,o
 , 
p,p
a,a
t,t
r,r
n,n
o,o
 , 
n,n
a,a
 , 
j,j
e,e
h,h
o,o
 , 
t,t
v,v
á,á
ř,ř
i,i
.,<DEL>
 , 
Z,Z
a,a
 , 
m,m
i,i
n,n
u,u
t,t
u,u
 , 
s,s
e,e
 , 
p,p
a,a
k,k
 , 
r,r
o,o
z,z
e,e
s,s
m,m
á,á
l,l
 , 
n,n
a,a
d,d
e,e
 , 
m,m
n,n
o,o
u,u
 , 
n,n
e,e
j,j
s,s
r,r
d,d
e,e
č,č
n,n
ě,ě
j,j
š,š
í,í
m,m
 , 
s,s
m,m
í,í
c,c
h,h
e,e
m,m
",",;
 , 
p,p
r,r
o,o
s,s
t,t
ý,ý
m,m
 , 
v,v
š,š
e,e
l,l
i,i
k,k
é,é
 , 
i,i
r,r
o,o
n,n
i,i
e,e
",",;
 , 
a,<DEL>
 ,<DEL>
j,j
á,á
 , 
j,j
s,s
e,e
m,m
 , 
p,p
ř,ř
e,e
s,s
v,v
ě,ě
d,d
č,č
e,e
n,n
",",","
 , 
ž,ž
e,e
 , 
p,p
o,o
z,z
d,d
ě,ě
j,j
i,i
",",","
 , 
k,k
d,d
y,y
ž,ž
 , 
z,z
ů,ů
s,s
t,t
a,a
l,l
<INS>, 
<INS>,j
<INS>,a
<INS>,k
<INS>,o
<INS>,-
n,n
a,a
 , 
s,s
l,l
u,u
š,š
n,n
é,é
h,h
o,o
 , 
v,v
o,o
j,j
á,á
k,k
a,a
",",;
 , 
a,a
b,b
y,y
 , 
c,c
h,h
o,o
d,d
i,i
l,l
 , 
t,t
a,a
k,k
 , 
o,o
v,v
ě,ě
š,š
e,e
n,n
ý,ý
 , 
z,z
b,b
r,r
a,a
n,n
ě,ě
m,m
