Truth,Pred
s,s
e,e
 , 
k,k
 , 
n,n
í,i
",",","
 , 
J,J
e,e
n,n
d,d
o,o
",",","
 , 
t,t
o,o
ž,ž
 , 
-,—
-,-
 , 
J,J
á,á
 , 
v,v
í,í
m,m
",",","
<INS>, 
 , 
S,S
l,l
á,á
v,v
k,k
u,u
",",","
 , 
n,n
e,e
m,m
u,u
s,s
í,í
š,š
 , 
m,m
i,i
 , 
n,n
i,i
c,c
 , 
p,p
o,o
v,v
í,í
d,d
a,a
t,t
.,.
 , 
A,A
l,l
e,e
 , 
j,j
e,e
d,d
n,n
o,o
 , 
j,j
í,í
n,n
a,a
k,k
r,r
m,m
í,i
 , 
v,v
é,e
v,v
o,o
d,d
y,y
.,.
"""",”
 , 
<INS>,","
„,.
V,V
 , 
t,t
o,o
m,m
 , 
t,t
o,o
 , 
v,v
ě,é
z,z
í,i
.,.
 , 
Z,Z
t,t
l,l
o,o
u,u
s,s
t,t
n,n
u,u
l,l
 , 
<INS>, 
o,o
s,s
m,m
i,i
o,o
k,k
ý,ý
"""",""""
.,.
 , 
P,P
á,á
r,r
 , 
b,b
ě,ě
l,l
o,o
u,u
š,š
ů,ů
 , 
s,s
i,i
 , 
k,k
o,o
u,u
p,p
i,i
l,l
.,.
"""",""""
<INS>,.
 ,","
„,","
T,T
o,o
 , 
p,p
r,r
o,o
t,t
o,o
",",","
 , 
ž,ž
e,e
 , 
n,n
e,e
r,r
a,a
d,d
 , 
s,s
e,e
 , 
n,n
a,a
p,p
i,i
j,j
e,e
.,.
"""",”
 , 
„,„
T,T
u,u
h,h
l,l
e,e
 , 
<INS>, 
s,s
e,e
 , 
p,p
ř,ř
i,i
 , 
k,k
a,a
r,r
t,t
á,á
c,č
h,h
 , 
p,p
o,o
p,p
r,r
a,a
l,l
 , 
s,s
e,e
 , 
z,z
v,v
ě,ě
r,r
o,o
l,l
é,é
k,k
a,a
ř,ř
e,e
m,m
.,.
 , 
C,C
e,e
l,l
o,o
u,u
 , 
n,n
o,o
c,e
 , 
t,t
r,r
u,u
m,m
f,f
o,o
v,v
a,a
l,l
i,i
.,.
 , 
N,N
a,a
š,š
e,e
h,h
o,o
 , 
p,p
r,r
ý,y
 , 
d,d
v,v
ě,ě
 , 
h,h
o,o
d,d
i,i
n,n
y,y
 , 
d,d
r,r
ž,ž
e,e
l,l
 , 
v,v
f,f
e,e
a,a
r,r
-,-
-,-
n,n
o,o
t,t
 , 
t,t
h,h
a,a
t,t
 , 
B,B
i,i
n,n
g,g
l,l
e,e
 , 
<INS>,-
<INS>, 
w,w
a,a
s,s
 , 
i,i
n,n
d,d
i,i
f,f
f,f
e,e
r,r
e,e
n,n
t,t
-,-
-,-
b,b
u,u
t,t
 , 
 ,<DEL>
h,h
i,i
s,s
 , 
s,s
i,i
s,s
t,t
e,e
r,r
s,s
 , 
w,w
o,o
u,u
l,l
d,d
 , 
b,b
e,e
 , 
s,s
u,u
c,c
c,c
e,e
s,s
s,s
f,f
u,u
l,l
 , 
i,i
n,n
 , 
k,k
e,e
e,e
p,p
i,i
n,n
 , 
a,a
w,w
a,a
y,y
.,.
 , 
U,U
n,n
w,w
i,i
l,l
l,l
i,i
n,n
g,g
 , 
a,a
s,s
 , 
s,s
 , 
w,w
a,a
s,s
 , 
t,t
o,o
 , 
a,a
d,d
m,m
i,i
t,t
 , 
a,a
n,n
 , 
i,i
d,d
e,e
a,a
 , 
d,d
e,e
s,s
t,t
r,r
u,u
c,c
t,t
i,i
v,v
e,e
 , 
t,t
o,o
 , 
J,J
a,a
n,n
e,e
’,'
s,s
n,n
ě,ě
c,c
o,o
",",","
 , 
O,O
l,l
i,í
n,n
k,k
o,o
?,?
 , 
T,T
r,r
o,o
c,c
h,h
u,u
 , 
m,m
ě,ě
 , 
t,t
o,o
 , 
p,p
á,á
l,l
í,í
 , 
v,V
 , 
b,b
ř,ř
i,i
š,š
e,e
.,.
 , 
A,A
l,l
e,e
 , 
m,m
o,o
c,c
 , 
n,n
e,e
.,.
 , 
D,D
a,a
l,l
i,i
 , 
m,m
i,i
 , 
i,i
n,n
j,j
e,e
k,k
c,c
i,i
.,.
 , 
A,A
 , 
c,c
o,o
 , 
ř,ř
í,í
k,k
a,a
l,l
i,i
 , 
d,d
o,o
k,k
t,t
o,o
ř,ř
i,i
?,?
 , 
B,B
u,u
d,d
e,e
 , 
t,t
o,o
 , 
p,p
r,r
ý,y
 , 
d,d
o,o
b,b
r,r
é,é
.,:
 , 
T,T
ě,ě
š,š
i,i
l,l
i,i
 , 
m,m
ě,ě
 , 
-,—
-,<DEL>
 , 
t,t
e,e
n,n
 , 
p,p
a,a
n,n
 , 
p,p
r,r
i,i
m,m
á,á
ř,ř
 , 
j,j
e,e
 , 
t,t
i,i
 , 
t,t
a,a
k,k
 , 
h,h
o,o
d,d
n,n
ý,ý
!,!
 , 
T,T
o,o
 , 
b,b
u,u
d,d
o,o
u,u
 , 
m,m
í,i
t,t
 , 
d,d
o,o
m,m
a,a
 , 
v,<DEL>
š,š
i,i
c,č
h,h
n,n
i,i
 , 
r,r
a,a
d,d
o,o
s,s
t,t
!,!
 , 
V,V
z,z
k,k
á,á
z,z
a,a
l,l
i,i
 , 
t,t
ě,ě
 , 
p,p
o,o
z,z
d,d
r,r
a,a
v,v
o,o
v,v
a,a
t,t
 , 
-,—
-,—
 , 
b,b
a,a
b,b
i,i
č,č
k,k
a,a
",",","
 , 
J,J
e,e
n,n
d,d
a,a
",",","
 , 
K,K
u,u
b,b
i,i
š,š
o,o
v,v
i,i
",",","
P,P
r,r
u,u
h,h
 , 
d,d
e,e
n,n
n,n
í,í
h,h
o,o
 , 
s,s
v,v
ě,ě
t,t
l,l
a,a
",",","
 , 
k,k
t,t
e,e
r,r
ý,ý
 , 
s,s
e,e
m,m
 , 
o,o
d,d
n,n
ě,ě
k,k
u,u
d,d
 , 
v,v
n,n
i,i
k,k
a,a
l,l
",",","
 , 
o,o
s,s
v,v
ě,é
t,t
l,l
o,o
v,v
a,a
l,l
 , 
p,p
r,r
o,o
s,s
t,t
r,r
a,a
n,n
n,n
ý,ý
 , 
s,s
k,k
l,l
e,e
p,p
.,.
 , 
T,T
e,e
t,t
i,i
",",","
 , 
v,v
ž,ž
d,d
y,y
ť,ť
 , 
t,t
o,o
 , 
t,t
u,u
 , 
m,m
á,á
t,t
e,e
 , 
j,j
a,a
k,k
o,o
 , 
p,p
e,e
v,v
n,n
o,o
s,s
t,t
!,i
 , 
ž,ž
a,a
s,s
l,l
.,.
 , 
K,K
d,d
o,o
 , 
v,v
á,á
m,m
 , 
t,t
o,o
 , 
t,t
a,a
k,k
 , 
z,z
b,b
u,u
d,d
o,o
v,v
a,a
l,l
?,?
 , 
T,T
o,o
 , 
j,j
e,e
š,š
t,t
ě,ě
 , 
n,n
e,e
b,b
o,o
ž,ž
t,t
í,í
k,k
 , 
m,m
u,u
ž,ž
",",","
 , 
v,v
y,y
s,s
v,v
ě,ě
t,t
l,l
o,o
v,v
a,a
l,l
a,a
.,.
 , 
C,C
h,h
t,t
ě,ě
l,l
 , 
m,m
í,í
t,t
 , 
s,s
k,k
l,l
e,e
p,p
 , 
j,j
a,a
k,k
s,s
e,e
p,p
a,a
t,t
ř,ř
í,í
 , 
h,h
l,l
u,u
b,b
o,o
k,k
o,o
 , 
-,-
-,-
 , 
v,v
š,š
a,a
k,k
 , 
s,s
e,e
 , 
n,n
a,a
 , 
t,t
o,o
m,m
 , 
n,n
ě,ě
c,c
o,o
i,i
n,n
t,t
e,e
n,n
t,t
i,i
o,o
n,n
 , 
o,o
f,f
 , 
y,y
i,i
 , 
b,b
u,u
t,t
 , 
h,h
i,i
s,s
 , 
a,a
n,n
s,s
w,w
e,e
r,r
s,s
 , 
t,t
h,h
e,e
 , 
s,s
a,a
m,m
e,e
 , 
t,t
i,i
m,m
e,e
 , 
s,s
 , 
a,a
n,n
d,d
 , 
e,e
q,g
u,u
i,i
v,v
o,o
c,c
a,a
l,l
",",","
 , 
 , 
m,m
o,o
t,t
h,h
e,e
r,r
",",","
 , 
t,t
h,h
o,o
u,u
g,g
h,h
 , 
 , 
d,d
i,i
s,s
h,h
e,e
a,a
r,r
t,t
e,e
n,n
e,e
d,d
",",","
 , 
h,h
 , 
y,y
e,e
t,t
 , 
d,d
e,e
s,s
p,p
a,a
i,i
r,r
e,e
d,d
 , 
o,o
n,n
e,e
z,z
ř,ř
í,í
d,d
k,k
a,a
 , 
n,n
ě,ě
j,j
a,a
k,k
ý,ý
 , 
n,n
e,e
z,z
k,k
u,u
š,š
e,e
n,n
ý,ý
 , 
n,n
o,o
v,v
á,á
č,č
e,e
k,k
",",","
 , 
t,t
o,o
h,h
o,o
 , 
ř,ř
á,á
d,d
n,n
ý,ý
 , 
z,z
l,i
o,o
d,d
ě,ě
j,j
 , 
l,l
e,e
h,h
k,k
o,o
 , 
o,o
š,š
i,i
d,d
í,í
.,.
 , 
P,P
ř,ř
e,e
d,d
ě,ě
v,v
š,š
í,í
m,m
 , 
o,o
v,v
š,š
e,e
m,m
 , 
s,s
v,v
é,é
h,h
o,o
 , 
p,p
r,r
ů,ů
v,v
o,o
d,d
č,č
í,í
h,h
o,o
 , 
z,z
p,p
y,y
t,t
u,u
j,j
e,e
",",","
 , 
p,p
ř,ř
i,i
 , 
č,č
e,e
m,m
ž,ž
 , 
b,b
e,e
r,r
e,e
 , 
d,d
o,o
 , 
p,p
o,o
č,č
t,t
u,u
 , 
i,|
 , 
č,č
a,a
s,s
",",","
 , 
i,I
 , 
m,m
í,í
s,s
t,t
o,o
",",","
 , 
k,k
d,d
e,e
 , 
s,s
e,e
 , 
k,k
o,o
n,n
a,a
j,j
í,í
 , 
p,p
r,r
á,á
c,c
e,e
.,.
 , 
J,J
e,e
-,-
l,l
i,i
 , 
t,t
r,r
e,e
s,s
t,t
a,a
n,n
e,e
c,c
 , 
n,n
a,a
 , 
p,p
ř,ř
í,í
k,k
l,l
a,a
d,d
 , 
k,k
a,a
m,m
n,n
á,á
ř,ř
e,e
m,m
 , 
a,a
 , 
v,v
y,y
l,l
e,e
z,z
e,e
 , 
n,n
a,a
 , 
p,p
e,e
c,c
",",","
 , 
k,k
d,d
o,o
ž,ž
 , 
v,v
í,í
",",","
 , 
c,c
o,o
 , 
t,t
a,a
m,m
h,h
l,l
í,í
d,d
a,a
l,l
",",","
 , 
k,k
d,d
e,e
ž,ž
t,t
o,o
 , 
 , 
p,p
r,r
o,o
h,h
l,l
í,í
ž,ž
e,e
l,l
i,i
 , 
a,a
 , 
v,v
y,y
 , 
Č,Č
e,e
r,r
m,m
á,á
k,k
o,o
v,v
y,y
 , 
s,s
o,o
u,u
s,s
e,e
 , 
n,n
i,i
c,c
 , 
n,n
e,e
p,p
o,o
ř,ř
í,í
d,d
i,i
l,l
i,i
",",","
 , 
k,k
 , 
H,H
o,o
š,š
ť,ť
á,á
l,l
k,k
o,o
v,v
é,é
.,.
 , 
C,C
 , 
t,t
l,l
o,o
u,u
k,k
l,l
i,i
 , 
k,k
l,l
e,e
s,s
a,a
j,j
í,í
 , 
u,u
p,p
r,r
c,c
h,h
l,l
í,í
k,k
a,a
",",","
 , 
k,k
ř,ř
i,i
č,č
B,B
u,u
t,t
 , 
a,a
m,m
i,i
d,d
s,s
t,t
 , 
y,y
o,o
u,u
r,r
 , 
c,c
o,o
n,n
c,c
e,e
r,r
 , 
f,f
o,o
r,r
 , 
t,t
h,h
e,e
 , 
d,d
e,e
f,f
e,e
c,c
t,t
s,s
 , 
o,o
f,f
 , 
y,y
o,o
u,u
r,r
 , 
n,n
e,e
a,a
r,r
e,e
s,s
t,t
 , 
r,r
e,e
l,l
a,a
t,t
i,i
o,o
n,n
s,s
",",","
 , 
a,a
n,n
d,d
 , 
y,y
o,o
u,u
r,r
 , 
d,d
i,i
s,s
p,p
l,l
e,e
a,a
s,s
u,u
r,r
e,e
 , 
a,a
t,t
 , 
t,t
h,h
i,i
s,s
 , 
r,r
e,e
p,p
r,r
e,e
s,s
e,e
n,n
t,t
a,a
t,t
i,i
o,o
n,n
 , 
o,o
f,f
 , 
t,t
h,h
e,e
m,m
",",","
 , 
l,l
e,e
t,t
 , 
i,i
t,t
 , 
g,g
i,i
v,v
e,e
 , 
y,y
o,o
u,u
 , 
c,c
o,o
n,n
s,s
o,o
l,l
a,a
t,t
i,i
o,o
n,n
 , 
t,t
o,o
 , 
c,c
o,o
n,n
s,s
i,i
d,d
e,e
r,r
h,h
o,o
 , 
n,n
e,e
v,v
i,i
d,d
ě,ě
l,l
 , 
p,p
o,o
 , 
d,d
 , 
j,j
e,e
n,n
 , 
j,j
s,s
e,e
m,m
 , 
s,s
l,l
y,y
š,š
e,e
l,l
 , 
v,v
z,z
a,a
t,t
 , 
p,p
r,r
o,o
 , 
j,j
a,a
k,k
o,o
u,u
s,s
 , 
z,z
á,á
l,l
e,e
ž,ž
i,i
t,t
o,o
s,s
t,t
 , 
d,d
o,o
 , 
<INS>, 
v,v
y,y
š,š
e,e
t,t
ř,ř
o,o
v,v
á,á
n,n
í,í
",",","
 , 
a,a
 ,<DEL>
 , 
h,h
o,o
 , 
p,p
ř,ř
i,i
v,v
e,e
d,d
o,o
u,u
 , 
d,d
o,o
 , 
 , 
p,p
o,o
k,k
o,o
j,j
e,e
 , 
v,v
 , 
n,n
e,e
m,m
o,o
c,c
n,n
r,r
e,e
q,q
u,u
e,e
s,s
t,t
e,e
r,r
 , 
<INS>,s
w,s
o,o
u,u
l,l
d,<DEL>
 , 
o,o
f,f
t,t
e,e
n,n
 , 
m,m
a,a
k,k
e,e
<INS>,.
 , 
o,a
n,n
e,e
 , 
r,r
e,e
a,a
d,c
i,h
l,l
y,y
 , 
y,v
i,i
e,o
l,l
d,d
 , 
t,t
o,o
 , 
a,a
 , 
r,r
e,e
q,q
u,u
e,e
s,s
t,t
",",","
 , 
w,w
i,i
t,t
h,h
o,o
u,u
t,t
 , 
w,w
a,a
i,i
t,t
i,i
n,n
g,g
 , 
f,t
o,o
r,r
 , 
a,a
r,r
g,g
u,u
m,m
e,e
n,n
t,t
s,s
 ,i
t,t
o,o
 , 
r,r
e,e
a,a
s,s
o,o
n,n
<INS>,'
 , 
o,o
n,n
e,e
 , 
i,i
n,n
t,t
o,o
 , 
i,i
t,t
.,.
 , 
I,T
 ,i
a,a
m,m
<INS>,’
 , 
n,n
o,o
t,t
 , 
p,p
a,a
r,r
t,t
i,i
c,č
u,u
l,l
a,a
r,ř
l,l
<INS>,ý
y,.
 , 
s,s
p,p
e,e
<INS>,z
a,i
k,k
i,i
n,n
g,u
 , 
o,o
f,f
 , 
s,s
u,u
c,c
h,h
 , 
a,a
 , 
c,o
a,u
s,s
e,i
 ,s
a,a
s,s
 , 
y,y
o,o
u,u
 , 
h,h
a,a
v,v
e,e
 , 
s,a
u,n
p,p
p,p
o,o
s,s
e,e
d,d
 , 
a,a
b,b
o,o
u,u
t,t
 , 
M,M
r,í
.,<DEL>
 , 
B,B
i,i
n,n
g,g
l,l
e,e
y,y
.,ž
 , 
W,W
e,e
 ,-
m,m
a,a
y,y
 , 
a,a
s,s
 , 
w,w
e,e
l,l
l,l
 , 
w,w
a,a
i,i
t,t
",",","
 , 
p,p
e,e
r,r
h,h
a,a
p,p
s,s
",",","
 , 
t,t
i,i
l,l
l,l
 , 
t,t
h,h
e,e
d,d
o,o
m,m
a,a
",",","
 , 
a,a
l,l
e,e
 , 
h,h
r,r
o,o
z,z
i,i
l,l
o,o
-,-
l,l
i,i
 , 
n,n
e,e
b,b
e,e
z,z
p,p
e,e
č,č
í,í
",",","
 , 
b,b
y,y
l,l
 , 
c,c
h,h
v,v
í,í
l,l
i,i
 , 
u,u
 , 
Č,Č
e,e
c,c
h,h
ů,ů
",",","
 , 
c,c
h,h
v,v
í,í
l,l
i,i
 , 
u,u
 , 
S,S
p,p
ě,ě
c,c
h,h
a,a
l,l
ů,ů
.,.
 , 
A,A
 , 
b,b
y,y
l,l
o,o
-,-
l,l
i,i
 , 
n,n
e,e
j,j
h,h
ů,ů
ř,ř
e,e
",",","
 , 
o,o
d,d
c,c
h,h
á,á
z,z
e,e
l,l
 , 
d,d
o,o
 , 
s,s
v,v
é,é
h,h
o,o
 , 
l,l
e,e
s,s
n,n
í,í
h,h
o,o
 , 
ú,ú
k,k
r,r
y,y
t,t
u,u
",",","
 , 
k,k
t,t
e,e
r,r
ý,ý
 , 
s,s
i,i
 , 
z,z
a,a
t,t
í,í
m,m
 , 
p,p
ě,ě
k,k
n,n
é,é
 , 
u,u
p,p
r,r
a,a
v,v
i,i
l,l
.,.
 , 
V,V
 , 
z,z
i,i
m,m
ě,ě
 , 
p,p
r,r
a,a
c,c
o,o
v,v
a,a
l,l
 , 
v,v
 , 
l,l
e,e
s,s
e,e
",",","
 , 
v,v
 , 
l,l
é,é
t,t
ě,ě
 , 
<INS>, 
n,n
a,a
 , 
j,j
e,e
j,j
i,i
c,c
h,h
 , 
m,m
a,a
l,l
é,é
m,m
 , 
h,h
o,o
s,s
p,p
o,o
d,d
á,á
ř,ř
s,s
t,t
v,v
í,í
.,.
 , 
P,P
o,o
m,m
á,á
h,h
a,a
l,l
 , 
i,i
 , 
u,u
n,n
e,e
z,z
á,á
v,v
i,i
s,s
l,l
e,e
.,.
 , 
G,G
e,e
n,n
e,e
r,r
á,á
l,l
 , 
č,č
 , 
s,s
e,e
 , 
k,k
 ,<DEL>
n,n
ě,ě
m,m
u,u
 , 
o,o
b,b
r,r
a,a
c,c
e,e
l,l
 , 
a,a
 ,<DEL>
 , 
v,v
e,e
l,l
m,m
i,i
 , 
z,z
d,d
v,v
o,o
ř,ř
i,i
l,l
e,e
.,.
 , 
T,T
o,o
 , 
t,t
r,r
e,e
s,s
t,t
a,a
n,n
c,c
e,e
 , 
v,v
e,e
l,l
i,i
c,c
e,e
 , 
p,p
ř,ř
e,e
k,k
v,v
a,a
p,p
i,i
l,l
o,o
:,:
 , 
č,č
l,l
o,o
v,v
ě,ě
k,k
 , 
o,o
b,b
č,č
a,a
n,n
s,s
k,k
é,é
h,h
o,o
 , 
s,s
t,t
a,a
v,v
u,u
 , 
a,a
 , 
t,t
 , 
č,č
e,e
s,s
t,t
",",","
 , 
a,a
 , 
k,k
 , 
t,t
o,o
m,m
u,u
 , 
j,j
e,e
š,š
t,t
ě,ě
 , 
o,o
n,n
i,i
k,k
t,t
e,e
r,r
a,a
k,k
 , 
s,s
o,o
u,u
d,d
i,i
t,t
 , 
j,j
e,e
d,d
n,n
á,á
n,n
í,í
 , 
p,p
ř,ř
e,e
d,d
s,s
t,t
a,a
 , 
S,S
i,i
b,b
i,i
ř,ř
i,i
 , 
s,s
 , 
t,t
r,r
e,e
s,s
t,t
a,a
 , 
š,š
l,l
e,e
c,c
h,h
t,t
i,i
c,c
k,k
é,é
h,h
o,o
",",","
 , 
a,a
 , 
t,t
i,i
t,t
o,o
 , 
t,t
r,r
e,e
s,s
t,t
a,a
n,n
c,c
i,i
 , 
 , 
R,R
u,u
s,s
o,o
v,v
é,é
 , 
n,n
e,e
b,b
o,o
 , 
P,P
o,o
l,l
 , 
P,P
ř,ř
í,í
k,k
l,l
a,a
d,d
 , 
t,t
e,e
n,n
t,t
o,o
 , 
d,d
b,b
y,y
l,l
o,o
 , 
v,v
z,z
d,d
u,u
c,c
h,h
u,u
 , 
m,m
á,á
l,l
o,o
.,.
 , 
S,S
h,h
o,o
d,d
i,i
l,l
 , 
s,s
e,e
 , 
s,s
e,e
b,b
e,e
 , 
p,p
o,o
k,k
r,r
y,y
v,v
k,k
u,u
",",","
 , 
v,v
š,š
e,e
c,c
h,h
n,n
y,y
 , 
<INS>, 
š,Š
a,a
t,t
y,y
 , 
a,a
 , 
k,k
o,o
n,n
e,e
č,č
n,n
ě,ě
 , 
p,p
o,o
č,č
a,a
l,l
 , 
s,s
e,e
 , 
s,s
e,e
b,b
e,e
 , 
t,t
r,r
h,h
a,a
t,t
i,i
 , 
k,k
o,o
š,š
i,i
l,l
i,i
:,:
 , 
i,i
 , 
t,t
a,a
 , 
<INS>, 
s,s
e,e
 , 
m,m
u,u
 , 
z,z
d,d
á,á
l,l
a,a
 , 
t,t
ě,ě
ž,ž
k,k
o,o
u,u
.,.
 , 
P,P
o,o
m,m
o,o
h,h
l,l
i,i
 , 
m,m
u,u
 , 
a,a
 , 
s,s
ň,ň
a,a
l,l
i,i
 , 
s,s
 , 
n,n
ě,ě
h,h
o,o
 , 
k,k
o,o
š,š
i,i
l,l
i,i
.,.
 , 
S,S
t,t
r,r
a,a
š,i
n,n
o,o
 , 
b,b
y,y
l,l
o,o
 , 
s,s
e,e
 , 
d,d
í,í
v,v
a,a
t,t
i,i
 , 
n,n
a,a
 , 
t,t
o,o
 , 
d,d
l,l
o,o
u,u
h,h
a,a
t,t
á,á
n,n
s,s
k,k
é,é
 , 
t,t
ě,ě
l,l
o,o
 , 
s,s
 , 
v,v
y,y
s,s
c,c
h,h
l,l
ý,ý
m,m
a,a
 , 
d,d
o,o
 , 
k,k
o,o
s,s
t,t
i,i
 , 
n,n
o,o
h,h
a,a
m,m
a,a
 , 
a,a
 , 
r,r
u,u
k,k
a,a
m,m
a,a
",",","
 , 
s,s
e,e
<INS>,y
<INS>, 
<INS>,o
t, 
h,h
a,a
t,t
 , 
h,h
a,a
d,d
 , 
h,h
a,a
p,p
p,p
e,e
n,n
e,e
d,d
 , 
i,i
n,n
 , 
L,L
o,o
n,n
d,d
o,o
n,n
",",","
 , 
M,M
r,r
.,.
 , 
C,C
o,o
l,l
l,l
i,i
n,n
s,s
 , 
i,i
n,n
v,v
i,i
t,t
e,e
d,d
 , 
t,t
h,h
e,e
m,m
 , 
t,t
o,o
 , 
t,t
a,a
k,k
e,e
 , 
a,a
 , 
<INS>, 
<INS>,t
s,s
<INS>, 
<INS>,s
t,t
r,r
o,o
l,l
l,l
 , 
i,i
n,n
 , 
t,t
h,h
e,e
 , 
g,g
a,a
r,r
d,d
e,e
n,n
",",","
 , 
w,w
h,h
i,i
c,c
h,h
 , 
w,w
a,a
s,s
 , 
l,l
a,a
r,r
g,g
e,e
 , 
a,a
n,n
d,d
 , 
w,w
e,e
l,l
<INS>, 
<INS>, 
<INS>,\
<INS>,","
 , 
l,l
a,a
i,i
d,d
 , 
o,o
u,u
t,t
",",","
 , 
a,a
n,n
d,d
 , 
t,t
o,o
 , 
t,t
h,h
e,e
 , 
c,c
u,u
l,l
t,t
i,i
v,v
a,a
t,t
i,i
o,o
n,n
 , 
o,o
f,f
 , 
w,w
h,h
i,i
c,c
h,h
 , 
h,h
e,e
 , 
a,a
t,t
t,t
e,e
n,n
d,d
e,e
d,d
 , 
h,h
i,i
m,m
s,s
e,e
l,l
f,f
.,.
 , 
T,T
o,o
 , 
w,w
o,o
 , 
i,i
n,n
 , 
h,h
i,i
s,s
 , 
g,g
a,a
r,r
d,d
e,e
n,n
 , 
w,w
a,a
s,s
 , 
o,o
n,n
e,e
 , 
o,o
f,f
 , 
h,h
i,i
s,s
 , 
m,m
o,o
s,s
t,t
 , 
r,r
e,e
s,s
p,p
e,e
c,c
t,t
a,a
b,b
l,l
e,e
d,d
r,r
u,u
h,h
é,é
 , 
s,s
i,i
 , 
v,v
y,y
p,p
ů,ů
j,j
č,č
 , 
k,k
o,o
h,h
o,o
s,s
i,i
 , 
v,v
 , 
p,p
e,e
v,v
n,n
o,o
s,s
 , 
u,u
m,m
ě,ě
l,l
e,e
c,c
 , 
s,s
e,e
 , 
n,n
a,a
š,š
e,e
l,l
 , 
t,t
ř,ř
i,i
 , 
b,b
a,a
l,l
a,a
l,l
a,a
j,j
k,k
y,y
 , 
—,—
 , 
v,v
l,l
a,a
s,s
t,t
n,n
í,í
 , 
v,v
ý,ý
r,r
o,o
b,b
e,e
k,k
 , 
h,h
u,u
d,d
e,e
b,b
n,n
í,í
k,k
ů,ů
",",","
 , 
d,d
v,v
ě,ě
 , 
 , 
b,b
u,u
b,b
e,e
n,n
 , 
m,m
í,í
s,s
t,t
o,o
 , 
b,b
a,a
s,s
<INS>,i
t,e
h,n
e,e
 , 
<INS>,1
<INS>,A
r,S
e,e
a,l
l,b
 , 
d,d
<INS>,l
<INS>,s
<INS>,á
<INS>,y
e, 
f,s
e,e
c,j
t,e
 , 
c,c
h,h
a,a
r,r
a,a
c,c
t,t
e,e
r,ř
",",","
 , 
a,a
f,l
t,t
e,e
 , 
h,h
a,a
s,s
 , 
b,b
e,e
e,e
n,n
 , 
a,a
c,c
c,c
u,u
s,s
e,e
 , 
f,f
a,a
u,u
l,l
t,t
s,s
 , 
a,a
t,t
 , 
d,d
i,i
f,f
f,f
e,e
 , 
t,t
i,i
m,m
e,e
s,s
;,;
 , 
b,b
u,u
t,t
 , 
t,t
h,h
i,i
s,s
 , 
t,t
r,r
u,u
e,e
 , 
o,o
n,n
e,e
.,.
 , 
N,N
o,o
t,t
h,h
i,i
 , 
b,b
e,e
 , 
d,d
o,o
n,n
e,e
 , 
t,t
h,h
a,a
t,t
 , 
h,h
e,e
t,t
h,h
e,e
 , 
s,s
i,i
z,z
e,e
 , 
o,o
f,f
 ,<DEL>
t,t
h,h
e,e
 , 
r,r
o,o
o,o
m,m
",",","
 , 
o,o
r,r
 , 
t,t
h,h
e,e
 , 
n,n
u,u
m,m
b,b
e,e
r,r
 , 
o,o
f,f
 , 
c,c
o,o
u,u
p,p
l,l
e,e
s,s
.,.
”,”
 , 
H,H
e,e
 , 
s,s
m,m
i,i
l,l
e,e
d,d
",",","
 , 
a,a
n,n
d,d
 , 
a,a
s,s
s,s
u,u
r,r
e,e
d,d
 , 
h,h
e,e
r,r
 , 
t,t
h,h
a,a
t,t
 , 
w,w
h,h
a,a
t,t
e,e
v,v
e,e
r,r
 , 
s,s
h,h
e,e
 , 
w,w
i,i
s,s
h,h
e,e
d,d
 , 
h,h
i,i
m,m
 , 
t,t
o,o
 , 
s,s
a,a
y,y
 , 
s,s
h,h
o,o
u,u
l,l
d,d
 , 
b,b
e,e
 , 
s,s
a,a
i,i
d,d
.,.
 , 
“,""""
V,V
e,e
r,r
y,y
 , 
w,w
e,e
l,l
l,l
;,;
 , 
t,t
h,h
a,a
t,t
 , 
r,r
e,e
p,p
l,l
y,y
 , 
w,w
i,i
l,l
l,l
 , 
d,d
o,o
 , 
f,f
o,o
r,r
 , 
t,t
h,h
e,e
 , 
p,p
r,r
e,e
s,s
e,e
n,n
t,t
.,.
 , 
P,P
e,e
r,r
h,h
a,a
p,p
s,s
",",","
 , 
b,b
y,y
-,-
a,a
n,n
d,d
-,-
 , 
b,b
y,y
",",","
 , 
I,I
 , 
m,m
a,a
y,y
 , 
o,o
b,b
s,s
e,e
r,r
v,v
e,e
 , 
t,t
h,h
a,a
t,t
 , 
p,p
r,r
i,i
v,v
a,a
t,t
e,e
 , 
b,b
a,a
l,l
l,i
s,s
 , 
a,a
r,r
e,e
 , 
m,m
u,u
c,c
h,h
o,o
d,d
t,t
á,á
h,h
n,n
o,o
u,u
t,t
i,i
 , 
t,t
o,o
h,h
l,l
e,e
 , 
b,b
ř,ř
e,e
v,v
n,n
o,o
.,.
 , 
C,C
h,h
o,o
p,p
t,t
e,e
 , 
s,s
e,e
 , 
h,h
o,o
š,š
i,i
!,!
"""",""""
 , 
m,m
í,í
n,n
i,i
l,l
 , 
j,j
e,e
d,d
e,e
n,n
 , 
t,t
r,r
e,e
s,s
t,t
a,a
n,n
e,e
c,c
",",","
 , 
j,j
e,e
n,n
ž,ž
 , 
n,n
e,e
b,b
y,y
l,l
 , 
a,a
n,n
i,i
 , 
p,p
o,o
ř,ř
a,a
d,d
a,a
t,t
e,e
l,l
e,e
m,m
",",","
 , 
a,a
n,n
i,i
 , 
n,n
á,á
