Truth,Pred
s,s
u,t
i,i
t,<DEL>
.,<DEL>
 , 
I,I
n,n
 , 
s,s
p,p
i,m
t,c
e,<DEL>
 ,<DEL>
o,o
f,f
 ,<DEL>
h,h
e,e
r,r
<INS>,e
<INS>,n
<INS>,l
 , 
d,d
e,c
e,e
p,p
l,l
y,y
-, 
r,<DEL>
o,o
o,o
t,t
e,r
d,<DEL>
 , 
d,L
i,i
s,s
<INS>,h
<INS>,k
<INS>,o
l, 
i,M
k,c
e,a
",",b
 , 
s,s
h,h
e,o
 , 
c,c
<INS>,l
o,l
u,u
l,o
d,k
 , 
n,h
o,w
t,r
 ,n
b,<DEL>
e,<DEL>
 , 
i,i
n,<DEL>
s,s
e,e
n,n
s,s
i,i
b,b
l,l
e,e
 , 
t,L
o,o
<INS>,b
<INS>,e
 , 
t,n
h, 
e,e
<INS>,n
<INS>,e
<INS>,n
 , 
c,c
o,o
<INS>,i
m,n
p,p
l,l
i,i
m,n
e,<DEL>
n,n
t,w
 ,<DEL>
o,o
f,l
 ,<DEL>
s,s
u,u
c,c
<INS>,u
h,n
 , 
<INS>,8
a,4
 , 
<INS>,1
m,:
a,4
n,}
’, 
s,)
 , 
<INS>,1
<INS>,0
<INS>,1
<INS>,0
<INS>,8
<INS>,0
<INS>, 
a,a
f,f
f,i
e,n
c,c
t,h
i,i
o,o
n,n
<INS>, 
<INS>,E
<INS>,u
<INS>,t
<INS>,l
",",o
 , 
<INS>,M
<INS>,e
a,e
n,n
d,<DEL>
 , 
t,U
h,<DEL>
o,o
u,u
g,a
h,h
 ,w
h,<DEL>
e,<DEL>
r,r
 ,u
i,<DEL>
n,n
t,l
e,o
n,n
t,t
i,u
o,o
n,o
s,s
 , 
<INS>,r
d,l
i,i
<INS>,c
<INS>,l
<INS>,a
d,n
h,h
r,r
k,k
o,o
t,t
 ,<DEL>
t,t
a,ä
n,p
k,k
o,o
v,v
ý,ý
c,c
h,h
 , 
p,<DEL>
á,<DEL>
s,<DEL>
ů,<DEL>
 ,<DEL>
z,z
a,a
s,s
e,e
 , 
z,z
e,e
s,s
í,í
l,<DEL>
i,i
l,l
.,:
 , 
N,N
y,p
n,n
í,í
 ,<DEL>
s,s
j,j
í,í
ž,ž
d,d
ě,ě
l,l
y,y
 ,<DEL>
s,s
 , 
p,p
r,r
u,u
d,d
k,k
é,é
h,h
o,o
 , 
k,k
o,o
p,p
c,c
e,e
.,.
 , 
Ř,Ř
í,í
t,t
i,i
l,l
y,y
 , 
s,*
e,c
 , 
<INS>,'
z,z
á,á
v,v
r,r
a,a
t,t
n,<DEL>
o,o
u,i
 , 
r,r
y,y
c,c
h,h
l,l
o,o
s,s
t,t
í,í
",",;
 , 
j,j
a,a
k,l
o,o
 , 
b,b
y,y
 , 
c,c
h,h
t,t
ě,ě
l,l
y,y
 , 
u,u
n,n
i,i
k,k
n,n
o,o
u,u
t,t
 , 
z,z
k,k
á,á
z,z
e,e
",",<DEL>
 , 
k,k
t,t
e,e
r,r
é,é
 , 
<INS>,'
s,s
e,e
 , 
t,t
a,a
n,n
k,k
i,a
s,s
t,t
é,é
 , 
v,v
č,č
e,e
r,r
a,a
 , 
t,t
a,a
k,k
 ,<DEL>
v,v
y,y
s,s
m,m
í,í
v,v
a,a
l,l
i,i
.,.
 , 
P,P
a,g
r,r
t,t
y,y
z,z
á,á
n,n
i,i
 , 
b,b
y,y
l,l
i,i
 ,<DEL>
v,v
z,z
r,r
u,u
š,š
e,e
n,n
i,i
 ,<DEL>
j,j
a,a
k,k
o,o
 , 
n,n
i,i
k,k
d,d
y,y
 , 
p,p
ř,ř
e,e
d,d
t,t
í,n
m,:
.,<DEL>
 , 
S,S
e,e
 , 
v,v
š,š
í,í
m,m
 , 
u,u
ž,ž
 , 
m,m
ě,e
l,l
i,i
<INS>,'
 , 
j,j
i,i
s,s
t,t
é,é
 , 
z,z
k,k
u,u
š,s
e,e
n,n
o,o
s,s
t,t
i,i
:,:
 , 
<INS>,'
<INS>,p
<INS>,á
s,s
<INS>,ů
t,t
o,o
 , 
c,c
o,o
m,m
<INS>,n
e,e
:,:
 , 
b,b
u,u
t,t
 , 
H,H
a,a
r,n
r,<DEL>
i,i
e,e
t,t
 , 
w,w
 , 
i,i
l,l
l,k
",",<DEL>
 , 
a,a
n,n
d,d
 , 
s,s
o,o
 , 
P,P
e,e
n,n
 , 
w,w
a,a
s,s
 , 
f,f
o,o
r,r
c,c
e,e
d,d
 , 
t,<DEL>
o,<DEL>
 , 
c,c
o,o
m,m
e,e
 , 
b,b
y,y
 , 
h,h
e,e
r,r
s,s
e,e
l,l
f,f
;,;
 , 
a,a
n,n
d,d
 , 
t,t
h,h
e,e
n,n
",",;
 , 
w,w
h,h
a,<DEL>
t,<DEL>
 , 
d,d
o,o
 , 
y,y
o,o
u,u
 , 
t,t
h,h
i,i
n,n
k,k
 , 
w,w
e,e
 , 
d,d
i,i
d,d
?,?
 , 
 ,<DEL>
d,d
r,r
e,e
s,s
s,s
e,e
d,d
 , 
u,u
p,p
 , 
C,C
h,h
a,a
m,m
b,b
e,e
r,r
l,l
a,a
 , 
i,i
n,u
 , 
w,W
o,o
<INS>,i
m,n
a,a
n,n
’, 
s,$
 , 
c,c
l,l
o,o
t,t
h,h
e,e
s,s
",",","
 , 
o,o
n,n
a,<DEL>
 ,<DEL>
p,p
s,s
a,a
n,n
í,<DEL>
 , 
s,8
e,0
 , 
u,v
č,c
i,i
l,l
y,y
 , 
d,d
o,o
m,r
a,<DEL>
;,;
 , 
d,d
a,a
l,r
š,g
í,a
h,n
o,o
 , 
v,7
z,2
 , 
d,d
o,o
s,s
t,f
a,a
l,n
o,o
 , 
s,3
e,*
 , 
j,j
i,i
m,<DEL>
 , 
v,V
 ,<DEL>
M,<DEL>
o,o
s,s
k,k
e,o
v,g
s,a
k,k
ý,y
c,c
h,l
 , 
p,p
e,o
n,n
s,g
 , 
D,D
r,n
a,e
š,m
u,a
s,<DEL>
o,o
v,n
a,<DEL>
 , 
a,a
 ,<DEL>
L,<DEL>
e,<DEL>
o,o
n,n
 , 
Č,1
e,4
r,<DEL>
m,<DEL>
á,<DEL>
k,<DEL>
a,<DEL>
",",<DEL>
 , 
v,:
 , 
t,<DEL>
y,<DEL>
 ,<DEL>
d,d
o,o
 , 
n,n
e,a
j,j
l,l
e,o
p,p
š,a
í, 
h,1
o,o
 , 
u,U
č,c
i,:
t,t
e,""""
 , 
M,V
o,o
s,s
k,k
e,e
v,r
s,s
k,k
é,c
h,h
o,o
.,<DEL>
 , 
V,V
e,e
č,<DEL>
B,B
e,e
n,n
n,n
e,e
t,t
’,'
s,s
 , 
e,e
x,x
p,p
e,e
c,c
t,t
a,a
t,t
i,i
o,o
n,n
s,s
 , 
w,w
e,e
r,r
e,e
 , 
f,f
u,u
l,l
l,l
y,y
 , 
a,a
n,n
s,s
w,w
e,e
r,r
e,e
d,d
., 
 ,_
 , 
c,c
o,o
u,u
s,s
i,i
n,n
 , 
w,w
a,a
s,s
 , 
a,a
s,s
 , 
a,a
b,b
s,s
u,u
r,r
d,d
 ,<DEL>
 , 
h,h
e,e
 , 
h,h
a,a
d,d
 , 
h,h
o,o
p,p
e,e
d,d
;,;
 , 
a,a
n,n
d,d
 , 
h,h
e,e
 , 
l,l
i,i
s,s
t,t
e,e
n,n
e,e
d,d
 , 
t,t
o,o
 , 
h,h
i,i
m,m
 , 
w,w
i,i
t,t
h,h
 , 
t,t
h,h
 , 
k,k
e,e
e,e
n,n
e,e
s,s
t,t
 , 
e,e
n,n
j,j
o,o
y,y
m,m
e,e
n,n
t,t
",",","
 , 
m,m
a,a
i,i
n,n
t,t
a,a
i,i
n,n
i,i
n,n
g,g
 , 
a,a
t,t
 , 
t,t
h,h
e,e
 , 
s,s
a,a
 , 
t,t
i,i
m,m
e,e
 , 
t,t
h,h
e,e
 , 
m,m
o,o
s,s
t,t
 , 
r,r
e,e
s,s
o,o
l,l
u,u
t,t
e,e
 , 
c,c
o,o
m,m
p,p
o,o
s,s
u,u
r,r
e,e
 , 
o,o
f,f
 , 
c,c
o,o
u,u
n,n
t,t
e,e
n,n
j,j
e,e
s,s
t,t
 , 
v,v
i,i
d,d
ě,ě
t,t
i,i
 , 
n,n
á,á
r,r
y,y
.,<DEL>
 , 
A,4
l,l
 , 
d,d
i,i
v,v
á,á
c,c
i,i
 , 
n,n
e,e
j,j
s,s
o,o
u,u
 , 
c,c
h,h
o,o
u,u
l,l
o,o
 , 
a,J
 ,<DEL>
j,<DEL>
s,s
o,o
u,u
 , 
o,o
c,c
h,h
o,o
t,t
n,n
i,i
 , 
d,d
o,o
p,p
l,l
n,n
 , 
s,s
v,v
o,o
j,j
í,í
 , 
f,f
a,a
n,n
t,t
a,a
s,s
i,i
í,í
 , 
s,s
k,k
u,u
t,t
e,e
č,č
n,n
o,o
s,s
t,t
",",<DEL>
 , 
t,t
í,i
m,m
 , 
v,v
í,í
c,c
e,e
 , 
t,t
r,r
e,e
s,s
t,t
a,a
n,n
c,c
i,i
 , 
j,J
s,s
o,o
u,u
 , 
u,<DEL>
 ,<DEL>
v,v
ě,ě
c,c
 , 
v,v
e,e
l,l
m,m
i,i
 , 
s,<DEL>
c,c
h,h
o,o
p,p
n,n
i,i
., 
 , 
„,""""
Ř,Ř
e,e
č,č
e,e
 , 
z,Z
a,a
h,h
r,r
a,a
d,d
a,a
",",","
 , 
t,t
e,e
d,d
y,y
 , 
p,p
o,o
k,k
l,l
á,á
d,d
 , 
z,Z
a,a
h,h
r,r
a,a
d,d
u,u
;,;
 , 
k,k
o,o
m,m
n,n
a,a
t,t
a,a
 , 
—,<DEL>
 ,<DEL>
t,<DEL>
 ,<DEL>
k,k
o,o
m,m
n,n
a,a
t,t
a,a
;,<DEL>
 , 
c,c
h,h
a,a
t,t
r,r
č,č
 ,<DEL>
—,<DEL>
 , 
t,t
e,e
v,1
ě,/
c,<DEL>
i,<DEL>
 ,<DEL>
s,<DEL>
e,<DEL>
 ,<DEL>
p,<DEL>
o,o
z,<DEL>
o,<DEL>
r,<DEL>
n,n
ě,<DEL>
 , 
u,O
s,s
c,c
<INS>,l
h,n
o,e
v,r
á,s
v, 
a,A
l,l
y,e
 ,a
d,e
o,s
 , 
b,1
o,o
t,n
.,i
 ,l
J,<DEL>
á,<DEL>
 , 
v,2
s,i
t,<DEL>
u,<DEL>
p,<DEL>
o,o
v,y
a,i
l,%
 , 
d,d
o,o
 , 
o,o
<INS>,l
h,i
r,r
a,<DEL>
d,d
y,s
 , 
<INS>,O
<INS>,s
n,i
e,u
m,d
o,o
<INS>,v
c,c
<INS>,i
n,n
i,l
c,c
e,e
 ,<DEL>
n,<DEL>
i,<DEL>
k,k
o,o
l,u
i,<DEL>
 , 
b,b
e,s
z,<DEL>
 , 
j,J
i,l
s,:
t, 
é,8
 ,0
z,l
v,l
ě,1
d,W
a,n
v,o
o, 
s,0
t,d
i,e
 , 
<INS>,0
n,0
a,l
 , 
t,I
u,o
t,p
o,i
 ,d
n,e
o, 
v,1
o,9
u,i
",",e
 ,n
m,a
n,n
<INS>,I
ě,l
 , 
j,e
e,v
š,a
t,t
<INS>,o
ě,a
 , 
n,""""
e,i
p, 
o,o
<INS>,m
v,c
ě,u
d, 
o,1
m,7
o,8
u,8
 ,c
v,t
a,8
r,3
i,/
a,0
c,1
i,n
 , 
<INS>,I
n,n
<INS>,-
a,A
š,s
e,c
h,h
<INS>,e
o,n
 , 
t,I
r,i
e,c
s,n
t,t
a,u
n,l
e,e
c,r
k,k
é,e
h,h
o,o
 , 
ž,)
i, 
v,<DEL>
o,o
t,d
a,a
<INS>,a
.,u
 , 
<INS>,7
D,1
e,1
n,0
 ,l
b,>
y, 
l,D
 ,a
t,h
e,b
p,u
l,t
ý,h
",",a
 , 
p,1
o,0
š,2
m,0
o,s
u,(
r,/
n,8
ý,0
 ,l
a,a
 ,e
s,<DEL>
m,<DEL>
u,<DEL>
t,t
n,n
ý,:
",",<DEL>
 , 
j,2
e,<DEL>
d,<DEL>
e,<DEL>
n,<DEL>
o,o
d,<DEL>
v,v
á,a
ž,z
i,i
t,<DEL>
i,<DEL>
 , 
s,S
e,0
.,<DEL>
.,<DEL>
.,<DEL>
 , 
A,A
l,o
e,<DEL>
 ,<DEL>
u,u
 ,<DEL>
n,n
á,<DEL>
s,s
 , 
s,s
e,o
 , 
t,l
o,O
 ,<DEL>
j,j
a,a
k,k
s,s
i,i
 , 
n,n
e,c
p,o
ř,l
i,n
h,h
á,a
z,z
e,o
l,l
o,o
.,<DEL>
 , 
N,N
e,o
v,v
<INS>,r
í,l
m,m
",",<DEL>
 , 
m,m
ě,8
l,l
i,1
-, 
l,0
i,<DEL>
 , 
s,s
n,n
a,o
d,d
 , 
p,p
ř,<DEL>
í,<DEL>
l,l
i,i
<INS>,b
š,s
 , 
v,v
e,o
l,l
k,k
ý,ý
 , 
z,z
 , 
t,I
o,o
h,h
o,o
 , 
s,s
t,t
r,<DEL>
a,a
c,c
h,h
",",<DEL>
 , 
n,n
e,o
b,b
o,o
 , 
d,O
o,o
h,h
l,l
e,o
d,d
 , 
ž,z
e,0
 , 
b,b
y,y
l,l
 , 
p,p
ř,l
í,í
l,l
i,s
š,<DEL>
 , 
p,p
ř,l
í,í
s,s
n,n
ý,Ý
",", 
 , 
v,v
o,o
j,j
e,p
n,n
s,s
k,k
ý,y
",",<DEL>
 , 
č,6
i,2
 ,0
ž,<DEL>
e,<DEL>
 , 
m,m
í,l
s,s
t,i
n,n
o,o
s,s
t,t
 , 
n,n
a,a
š,s
e,o
h,h
o,o
 , 
m,m
ě,o
s,s
t,t
a,a
 , 
b,b
y,y
l,<DEL>
a,a
 , 
v,v
e,o
 , 
m,m
n,n
o,o
h,h
é,o
m,m
 , 
v,Y
z,z
h,h
l,l
e,a
d,d
ě,o
 , 
n,n
e,o
p,p
ř,l
í,l
z,z
n,n
i,<DEL>
v,v
á,a
 , 
—,<DEL>
 ,<DEL>
h,h
o,o
l,l
á,a
 , 
r,r
o,o
v,v
i,n
n,n
a,a
",",","
 , 
o,o
t,l
e,o
v,v
ř,o
e,<DEL>
n,n
á,a
?,?
h,h
i,u
m,n
 ,<DEL>
t,t
o,o
 , 
c,c
o,o
m,m
e,e
 ,<DEL>
t,<DEL>
o,o
 , 
G,G
r,r
a,a
c,c
e,e
c,c
h,h
u,u
r,i
c,c
h,h
 , 
S,S
t,t
r,c
e,e
e,h
t,<DEL>
.,<DEL>
 ,<DEL>
T,<DEL>
h,h
a,a
t,t
 , 
M,M
r,r
.,<DEL>
 , 
B,B
e,e
n,n
n,n
e,e
t,l
 , 
h,h
a,a
d,d
 , 
b,D
e,e
e,e
n,n
 , 
t,!
o,0
 , 
E,E
p,p
s,s
o,o
m,n
 ,<DEL>
a,a
n,n
d,d
 , 
C,C
l,l
a,a
p,m
h,h
a,a
m,m
",",<DEL>
 ,<DEL>
b,b
e,e
f,f
o,o
r,t
e,e
 , 
h,n
i,<DEL>
s,s
 , 
a,a
r,n
r,n
i,<DEL>
v,<DEL>
a,a
l,l
",",a
 ,<DEL>
b,b
u,u
t,l
 , 
w,M
i,i
t,<DEL>
h,h
o,o
u,u
t,<DEL>
 , 
g,g
a,a
i,<DEL>
n,n
i,<DEL>
n,n
g,g
 , 
a,a
n,n
y,y
 , 
s,s
a,a
t,l
i,i
s,s
f,f
a,a
c,c
t,i
o,o
r,r
y,y
 , 
i,<DEL>
n,n
f,f
o,o
r,m
m,m
a,a
t,b
i,<DEL>
o,o
n,s
;,<DEL>
 ,<DEL>
a,a
n,n
d,d
 ,n
t,n
h,<DEL>
a,a
t,t
 ,<DEL>
h,h
e,e
 , 
w,w
a,a
s,s
 , 
n,n
o,o
w,<DEL>
 , 
d,d
e,e
t,l
e,e
r,n
m,<DEL>
i,<DEL>
n,n
e,e
d,d
 ,i
t,<DEL>
o,o
 , 
i,<DEL>
n,<DEL>
q,q
u,u
i,t
r,<DEL>
e,e
 , 
a,a
t,t
 ,<DEL>
a,a
l,l
l,<DEL>
 ,<DEL>
t,<DEL>
h,<DEL>
e,e
 , 
p,p
r,n
i,<DEL>
n,n
c,c
i,<DEL>
p,p
a,a
l,l
 , 
h,h
o,o
t,u
e,i
l,<DEL>
s,s
 ,n
i,<DEL>
n,n
 ,l
t,<DEL>
o,o
w,u
n,n
",",<DEL>
n,<DEL>
o,<DEL>
w,<DEL>
 ,<DEL>
a,<DEL>
b,<DEL>
o,<DEL>
u,<DEL>
t,<DEL>
 ,<DEL>
M,<DEL>
i,<DEL>
s,<DEL>
s,<DEL>
 ,<DEL>
E,<DEL>
l,<DEL>
i,<DEL>
z,<DEL>
a,<DEL>
b,<DEL>
e,<DEL>
t,<DEL>
h,<DEL>
 ,<DEL>
B,<DEL>
e,<DEL>
n,<DEL>
n,<DEL>
e,<DEL>
t,<DEL>
’,<DEL>
s,<DEL>
 ,<DEL>
h,<DEL>
e,<DEL>
i,<DEL>
g,<DEL>
h,<DEL>
t,<DEL>
",",<DEL>
 ,<DEL>
o,<DEL>
r,<DEL>
 ,<DEL>
r,<DEL>
a,<DEL>
t,<DEL>
h,<DEL>
e,<DEL>
r,<DEL>
 ,<DEL>
t,<DEL>
a,<DEL>
l,<DEL>
l,<DEL>
e,<DEL>
r,<DEL>
.,<DEL>
”,<DEL>
 ,<DEL>
“,<DEL>
H,<DEL>
o,<DEL>
w,<DEL>
 ,<DEL>
I,<DEL>
 ,<DEL>
l,<DEL>
o,<DEL>
n,<DEL>
g,<DEL>
 ,<DEL>
t,<DEL>
o,<DEL>
 ,<DEL>
s,<DEL>
e,<DEL>
e,<DEL>
 ,<DEL>
h,<DEL>
e,<DEL>
r,<DEL>
 ,<DEL>
a,<DEL>
g,<DEL>
a,<DEL>
i,<DEL>
n,<DEL>
!,<DEL>
 ,<DEL>
I,<DEL>
 ,<DEL>
n,<DEL>
e,<DEL>
v,<DEL>
e,<DEL>
r,<DEL>
 ,<DEL>
m,<DEL>
e,<DEL>
t,<DEL>
 ,<DEL>
w,<DEL>
i,<DEL>
t,<DEL>
h,<DEL>
 ,<DEL>
a,<DEL>
n,<DEL>
y,<DEL>
b,<DEL>
o,<DEL>
d,<DEL>
y,<DEL>
 ,<DEL>
w,<DEL>
h,<DEL>
o,<DEL>
 ,<DEL>
d,<DEL>
e,<DEL>
l,<DEL>
i,<DEL>
g,<DEL>
h,<DEL>
t,<DEL>
e,<DEL>
d,<DEL>
 ,<DEL>
m,<DEL>
e,<DEL>
 ,<DEL>
s,<DEL>
o,<DEL>
 ,<DEL>
m,<DEL>
u,<DEL>
c,<DEL>
h,<DEL>
.,<DEL>
 ,<DEL>
S,<DEL>
u,<DEL>
c,<DEL>
h,<DEL>
 ,<DEL>
a,<DEL>
 ,<DEL>
c,<DEL>
o,<DEL>
u,<DEL>
n,<DEL>
t,<DEL>
e,<DEL>
n,<DEL>
a,<DEL>
n,<DEL>
c,<DEL>
e,<DEL>
",",<DEL>
 ,<DEL>
s,<DEL>
u,<DEL>
c,<DEL>
h,<DEL>
 ,<DEL>
m,<DEL>
a,<DEL>
n,<DEL>
n,<DEL>
e,<DEL>
r,<DEL>
s,<DEL>
",",<DEL>
 ,<DEL>
a,<DEL>
n,<DEL>
d,<DEL>
 ,<DEL>
s,<DEL>
o,<DEL>
 ,<DEL>
e,<DEL>
x,<DEL>
t,<DEL>
r,<DEL>
e,<DEL>
m,<DEL>
e,<DEL>
l,<DEL>
y,<DEL>
 ,<DEL>
a,<DEL>
c,<DEL>
c,<DEL>
o,<DEL>
m,<DEL>
p,<DEL>
l,<DEL>
i,<DEL>
s,<DEL>
h,<DEL>
e,<DEL>
d,<DEL>
 ,<DEL>
f,<DEL>
o,<DEL>
r,<DEL>
 ,<DEL>
h,<DEL>
e,<DEL>
r,<DEL>
 ,<DEL>
a,<DEL>
g,<DEL>
e,<DEL>
!,<DEL>
 ,<DEL>
H,<DEL>
e,<DEL>
r,<DEL>
 ,<DEL>
p,<DEL>
e,<DEL>
r,<DEL>
f,<DEL>
o,<DEL>
r,<DEL>
m,<DEL>
a,<DEL>
n,<DEL>
c,<DEL>
e,<DEL>
 ,<DEL>
o,<DEL>
n,<DEL>
 ,<DEL>
t,<DEL>
h,<DEL>
e,<DEL>
n,<DEL>
ě,<DEL>
h,<DEL>
o,<DEL>
 ,<DEL>
s,<DEL>
k,<DEL>
o,<DEL>
n,<DEL>
č,<DEL>
í,<DEL>
 ,<DEL>
z,<DEL>
c,<DEL>
e,<DEL>
l,<DEL>
a,<DEL>
 ,<DEL>
j,<DEL>
i,<DEL>
s,<DEL>
t,<DEL>
ě,<DEL>
 ,<DEL>
b,<DEL>
i,<DEL>
t,<DEL>
í,<DEL>
m,<DEL>
.,<DEL>
 ,<DEL>
V,<DEL>
ě,<DEL>
d,<DEL>
ě,<DEL>
l,<DEL>
 ,<DEL>
t,<DEL>
o,<DEL>
 ,<DEL>
i,<DEL>
 ,<DEL>
o,<DEL>
n,<DEL>
 ,<DEL>
s,<DEL>
á,<DEL>
m,<DEL>
 ,<DEL>
a,<DEL>
 ,<DEL>
p,<DEL>
ř,<DEL>
e,<DEL>
c,<DEL>
e,<DEL>
 ,<DEL>
s,<DEL>
e,<DEL>
 ,<DEL>
o,<DEL>
p,<DEL>
í,<DEL>
j,<DEL>
e,<DEL>
l,<DEL>
.,<DEL>
 ,<DEL>
T,<DEL>
a,<DEL>
k,<DEL>
 ,<DEL>
t,<DEL>
o,<DEL>
 ,<DEL>
t,<DEL>
r,<DEL>
v,<DEL>
a,<DEL>
l,<DEL>
o,<DEL>
 ,<DEL>
n,<DEL>
ě,<DEL>
k,<DEL>
o,<DEL>
l,<DEL>
i,<DEL>
k,<DEL>
 ,<DEL>
l,<DEL>
e,<DEL>
t,<DEL>
.,<DEL>
 ,<DEL>
A,<DEL>
l,<DEL>
e,<DEL>
 ,<DEL>
t,<DEL>
u,<DEL>
 ,<DEL>
b,<DEL>
y,<DEL>
l,<DEL>
o,<DEL>
 ,<DEL>
p,<DEL>
o,<DEL>
z,<DEL>
o,<DEL>
r,<DEL>
o,<DEL>
v,<DEL>
a,<DEL>
t,<DEL>
i,<DEL>
 ,<DEL>
k,<DEL>
o,<DEL>
n,<DEL>
e,<DEL>
č,<DEL>
n,<DEL>
ě,<DEL>
",",<DEL>
 ,<DEL>
ž,<DEL>
e,<DEL>
 ,<DEL>
s,<DEL>
e,<DEL>
 ,<DEL>
i,<DEL>
 ,<DEL>
G,<DEL>
a,<DEL>
z,<DEL>
i,<DEL>
n,<DEL>
 ,<DEL>
p,<DEL>
o,<DEL>
č,<DEL>
í,<DEL>
n,<DEL>
á,<DEL>
 ,<DEL>
p,<DEL>
o,<DEL>
d,<DEL>
d,<DEL>
á,<DEL>
v,<DEL>
a,<DEL>
t,<DEL>
i,<DEL>
.,<DEL>
 ,<DEL>
P,<DEL>
o,<DEL>
č,<DEL>
a,<DEL>
l,<DEL>
 ,<DEL>
s,<DEL>
i,<DEL>
 ,<DEL>
s,<DEL>
t,<DEL>
ě,<DEL>
ž,<DEL>
o,<DEL>
v,<DEL>
a,<DEL>
t,<DEL>
i,<DEL>
 ,<DEL>
n,<DEL>
a,<DEL>
 ,<DEL>
v,<DEL>
š,<DEL>
e,<DEL>
l,<DEL>
i,<DEL>
j,<DEL>
a,<DEL>
k,<DEL>
é,<DEL>
 ,<DEL>
b,<DEL>
o,<DEL>
l,<DEL>
e,<DEL>
s,<DEL>
t,<DEL>
i,<DEL>
",",<DEL>
 ,<DEL>
p,<DEL>
o,<DEL>
č,<DEL>
a,<DEL>
l,<DEL>
 ,<DEL>
v,<DEL>
ů,<DEL>
č,<DEL>
i,<DEL>
h,<DEL>
l,<DEL>
e,<DEL>
d,<DEL>
ě,<DEL>
 ,<DEL>
s,<DEL>
c,<DEL>
h,<DEL>
á,<DEL>
z,<DEL>
e,<DEL>
t,<DEL>
i,<DEL>
",",<DEL>
 ,<DEL>
č,<DEL>
í,<DEL>
m,<DEL>
 ,<DEL>
d,<DEL>
á,<DEL>
l,<DEL>
e,<DEL>
",",<DEL>
 ,<DEL>
t,<DEL>
í,<DEL>
m,<DEL>
y,y
o,o
u,u
 , 
c,c
h,h
o,o
o,o
s,s
e,e
.,<DEL>
 ,<DEL>
H,H
e,e
 ,<DEL>
s,s
h,h
a,a
l,l
l,l
 , 
 ,<DEL>
m,m
e,e
r,r
c,c
e,e
n,n
a,a
r,r
y,y
",",z
 , 
a,a
n,n
d,d
 ,<DEL>
s,s
h,h
e,e
 , 
s,<DEL>
 ,<DEL>
b,b
e,e
 ,<DEL>
f,f
o,o
o,o
l,l
i,<DEL>
s,s
h,h
.,<DEL>
”,<DEL>
 , 
“,<DEL>
N,N
o,o
",",<DEL>
 , 
L,L
i,u
z,z
z,z
 , 
t,<DEL>
h,h
a,a
t,t
 ,<DEL>
i,i
s,s
 , 
w,s
h,h
a,a
t,t
 , 
I,I
 ,<DEL>
d,d
o,o
 ,<DEL>
n,n
o,o
t,l
 , 
c,c
h,h
o,o
o,o
s,s
e,e
.,<DEL>
 , 
I,I
 ,<DEL>
s,s
h,h
o,o
u,u
l,l
d,d
 , 
b,b
e,<DEL>
 , 
s,s
o,o
r,n
r,r
y,y
",",<DEL>
 , 
y,J
o,o
u,u
 , 
k,k
n,n
o,o
w,w
",",<DEL>
 , 
t,{
o,0
 ,l
t,<DEL>
 , 
i,i
l,l
l,l
 , 
o,o
f,f
 ,<DEL>
a,a
 , 
y,y
o,o
u,u
n,n
g,g
 , 
<INS>,n
m,u
a,a
n,n
 ,<DEL>
w,<DEL>
h,<DEL>
e,<DEL>
r,<DEL>
 ,<DEL>
e,<DEL>
x,<DEL>
c,<DEL>
e,<DEL>
e,<DEL>
d,<DEL>
i,<DEL>
n,<DEL>
g,<DEL>
l,<DEL>
y,<DEL>
;,<DEL>
 ,<DEL>
t,<DEL>
h,<DEL>
e,<DEL>
 ,<DEL>
c,<DEL>
o,<DEL>
m,<DEL>
p,<DEL>
l,<DEL>
i,<DEL>
m,<DEL>
e,<DEL>
n,<DEL>
t,<DEL>
 ,<DEL>
m,<DEL>
u,<DEL>
s,<DEL>
t,<DEL>
 ,<DEL>
b,<DEL>
e,<DEL>
 ,<DEL>
a,<DEL>
l,<DEL>
l,<DEL>
 ,<DEL>
f,<DEL>
o,<DEL>
r,<DEL>
 ,<DEL>
h,<DEL>
e,<DEL>
r,<DEL>
s,<DEL>
e,<DEL>
l,<DEL>
f,<DEL>
.,<DEL>
 ,<DEL>
H,<DEL>
e,<DEL>
r,<DEL>
 ,<DEL>
a,<DEL>
s,<DEL>
t,<DEL>
o,<DEL>
n,<DEL>
i,<DEL>
s,<DEL>
h,<DEL>
m,<DEL>
e,<DEL>
n,<DEL>
t,<DEL>
",",<DEL>
 ,<DEL>
h,<DEL>
o,<DEL>
w,<DEL>
e,<DEL>
v,<DEL>
e,<DEL>
r,<DEL>
",",<DEL>
 ,<DEL>
w,<DEL>
a,<DEL>
s,<DEL>
 ,<DEL>
e,<DEL>
x,<DEL>
t,<DEL>
r,<DEL>
e,<DEL>
m,<DEL>
e,<DEL>
;,<DEL>
 ,<DEL>
a,<DEL>
n,<DEL>
d,<DEL>
 ,<DEL>
c,<DEL>
o,<DEL>
n,<DEL>
t,<DEL>
i,<DEL>
n,<DEL>
u,<DEL>
a,<DEL>
l,<DEL>
l,<DEL>
y,<DEL>
 ,<DEL>
w,<DEL>
a,<DEL>
s,<DEL>
 ,<DEL>
s,<DEL>
h,<DEL>
e,<DEL>
 ,<DEL>
r,<DEL>
e,<DEL>
p,<DEL>
e,<DEL>
a,<DEL>
t,<DEL>
i,<DEL>
n,<DEL>
g,<DEL>
",",<DEL>
 ,<DEL>
“,<DEL>
W,<DEL>
